36:01.4,-14,11,4,11,7,144,-93,179,-105,93,-105,a
36:01.4,-15,12,3,11,7,142,-93,178,-106,93,-106,a
36:01.4,19,24,29,15,-3,-47,-84,-47,100,92,14,
36:01.4,-14,10,3,11,7,138,-93,178,-107,93,-107,a
36:01.4,17,25,28,16,-4,-46,-84,-46,102,93,13,
36:01.4,17,25,28,16,-3,-47,-84,-47,102,93,14,
36:01.4,-11,11,3,11,7,144,-93,179,-105,93,-105,a
36:01.4,17,25,28,16,-3,-47,-84,-47,99,92,14,
36:01.4,-12,10,3,10,7,131,-93,178,-106,93,-106,a
36:01.4,-11,11,4,10,7,128,-93,178,-104,92,-104,a
36:01.4,16,24,27,15,-3,-46,-84,-46,102,93,14,
36:01.5,16,24,27,16,-3,-46,-84,-46,101,93,14,
36:01.5,-13,12,4,11,7,120,-92,178,-106,93,-106,a
36:01.5,17,24,28,15,-3,-48,-84,-48,102,93,14,
36:01.5,-9,11,4,11,7,135,-93,178,-107,93,-107,a
36:01.5,18,25,28,15,-3,-45,-84,-45,101,93,14,
36:01.5,-10,10,3,11,7,138,-93,179,-105,93,-105,a
36:01.5,16,25,27,15,-3,-49,-84,-49,104,93,14,
36:01.5,-8,11,4,11,7,155,-93,179,-105,93,-105,a
36:01.5,16,24,27,15,-3,-48,-84,-48,105,93,13,
36:01.5,-13,11,4,11,7,142,-93,178,-106,93,-106,a
36:01.5,16,24,27,15,-3,-46,-84,-46,103,93,13,
36:01.5,-13,9,3,11,7,160,-93,179,-105,92,-105,a
36:01.5,17,24,28,15,-3,-49,-85,-49,104,93,13,
36:01.5,-9,11,4,11,8,163,-93,179,-106,93,-106,a
36:01.5,17,24,28,15,-3,-46,-84,-46,103,93,13,
36:01.5,-12,12,4,11,7,138,-92,179,-108,93,-108,a
36:01.5,20,24,27,16,-3,-47,-84,-47,105,93,13,
36:01.6,-8,10,3,11,7,160,-93,179,-105,93,-105,a
36:01.6,17,25,27,15,-4,-48,-84,-48,102,93,13,
36:01.6,16,24,27,16,-3,-46,-85,-46,103,93,13,
36:01.6,-11,11,4,11,7,132,-93,178,-107,93,-107,a
36:01.6,-14,12,3,11,9,134,-92,179,-105,93,-105,a
36:01.6,17,25,27,15,-3,-47,-85,-47,104,93,13,
36:01.6,-13,11,3,11,6,148,-92,179,-106,93,-106,a
36:01.6,17,24,28,15,-3,-47,-85,-47,105,93,13,
36:01.6,17,24,27,15,-3,-46,-85,-46,104,93,13,
36:01.6,-11,10,3,11,7,-181,-93,-181,-108,93,-108,a
36:01.6,17,24,28,15,-3,-46,-84,-46,105,93,13,
36:01.6,-16,10,1,11,6,161,-93,179,-106,93,-106,a
36:01.6,-8,11,3,10,6,152,-93,179,-107,93,-107,a
36:01.6,17,25,26,15,-3,-46,-84,-46,106,94,13,
36:01.6,16,25,27,15,-4,-47,-85,-47,103,93,13,
36:01.6,-11,12,3,11,7,155,-94,178,-107,93,-107,a
36:01.6,17,25,28,17,-3,-47,-85,-47,105,93,13,
36:01.6,-15,11,3,10,6,127,-92,178,-104,92,-104,a
36:01.7,17,25,28,15,-3,-45,-84,-45,107,94,13,
36:01.7,-11,10,4,11,7,143,-93,179,-104,92,-104,a
36:01.7,16,25,28,15,-3,-47,-84,-47,104,93,13,
36:01.7,-12,11,3,11,7,132,-93,178,-103,92,-103,a
36:01.7,17,24,28,15,-3,-47,-84,-47,100,92,14,
36:01.7,-11,10,4,11,7,116,-92,178,-104,92,-104,a
36:01.7,17,25,28,16,-3,-45,-84,-45,103,93,13,
36:01.7,-7,10,4,11,7,121,-93,176,-104,92,-104,a
36:01.7,16,25,29,16,-3,-48,-84,-48,103,93,13,
36:01.7,-10,11,3,11,7,107,-92,177,-99,91,-99,a
36:01.7,17,25,28,16,-3,-47,-84,-47,101,92,14,
36:01.7,-13,11,3,12,6,94,-92,175,-96,91,-96,a
36:01.7,17,24,27,16,-4,-46,-84,-46,103,93,14,
36:01.7,-13,11,2,10,6,94,-92,174,-97,91,-97,a
36:01.7,17,25,28,16,-3,-48,-84,-48,104,93,14,
36:01.7,-13,11,4,11,7,87,-91,174,-93,90,-93,a
36:01.7,17,25,28,15,-3,-47,-84,-47,105,93,13,
36:01.7,-11,11,4,11,7,82,-91,172,-90,89,-90,a
36:01.8,16,25,26,15,-4,-49,-84,-49,102,93,14,
36:01.8,-13,11,3,11,7,78,-90,171,-86,88,-86,a
36:01.8,17,24,27,16,-3,-49,-84,-49,104,93,14,
36:01.8,-12,11,3,10,7,71,-89,171,-92,90,-92,a
36:01.8,16,27,27,15,-3,-47,-84,-47,101,93,14,
36:01.8,-12,10,3,11,7,82,-90,170,-87,88,-87,a
36:01.8,17,25,28,15,-3,-51,-84,-51,104,93,15,
36:01.8,16,25,27,16,-3,-51,-84,-51,100,92,15,
36:01.8,-17,10,3,11,7,83,-90,168,-85,87,-85,a
36:01.8,-14,11,3,11,7,77,-88,166,-83,86,-83,a
36:01.8,-12,11,3,11,7,81,-89,163,-79,85,-79,a
36:01.8,16,24,27,15,-3,-51,-84,-51,104,93,14,
36:01.8,-11,10,3,10,6,79,-88,162,-79,85,-79,a
36:01.8,16,24,28,15,-4,-51,-84,-51,102,93,15,
36:01.8,16,25,27,15,-3,-52,-85,-52,100,92,14,
36:01.8,-11,10,4,11,7,78,-87,160,-78,84,-78,a
36:01.8,15,23,25,14,-3,-51,-85,-51,102,93,14,
36:01.8,-11,11,3,10,7,77,-87,159,-76,83,-76,a
36:01.9,-13,11,4,10,6,80,-88,158,-76,83,-76,a
36:01.9,17,25,27,15,-3,-50,-84,-50,104,94,15,
36:01.9,-8,8,3,10,7,81,-88,158,-76,83,-76,a
36:01.9,17,24,26,14,-3,-55,-85,-55,103,93,15,
36:01.9,17,25,28,16,-3,-52,-85,-52,106,94,15,
36:01.9,-13,10,4,11,7,75,-85,157,-77,82,-77,a
36:01.9,15,23,27,15,-3,-56,-86,-56,104,93,14,
36:01.9,-11,12,5,12,7,76,-85,155,-75,82,-75,a
36:01.9,-13,10,4,12,6,79,-86,154,-73,80,-73,a
36:01.9,17,25,28,15,-3,-54,-85,-54,102,93,15,
36:01.9,-11,13,4,13,7,75,-84,152,-71,80,-71,a
36:01.9,18,24,25,14,-3,-55,-85,-55,102,93,15,
36:01.9,16,24,29,15,-3,-53,-85,-53,104,93,15,
36:01.9,-11,12,6,15,7,75,-83,150,-72,79,-72,a
36:01.9,16,24,29,15,-3,-53,-85,-53,104,93,15,
36:01.9,-11,12,6,15,7,75,-83,150,-72,79,-72,a
36:01.9,16,24,26,15,-3,-54,-85,-54,97,92,16,
36:01.9,-12,12,5,15,6,78,-85,150,-71,78,-71,a
36:02.0,44,52,63,42,-13,-50,-85,-50,100,92,15,
36:02.0,-11,13,6,16,6,82,-87,150,-70,77,-70,a
36:02.0,15,24,38,33,-11,-49,-84,-49,98,92,15,
36:02.0,-14,15,8,18,6,83,-88,149,-70,78,-70,a
36:02.0,16,23,27,16,-3,-48,-84,-48,100,92,14,
36:02.0,-11,17,12,21,7,86,-90,149,-71,77,-71,a
36:02.0,17,25,27,16,-4,-50,-84,-50,100,93,15,
36:02.0,-14,20,15,23,7,82,-87,146,-72,77,-72,a
36:02.0,17,24,27,15,-3,-51,-85,-51,101,93,15,
36:02.0,17,24,28,16,-3,-51,-85,-51,98,92,16,
36:02.0,-14,26,23,28,7,85,-88,145,-72,75,-72,a
36:02.0,-14,32,29,31,7,85,-88,144,-71,74,-71,a
36:02.0,16,24,27,15,-3,-49,-84,-49,98,92,16,
36:02.0,-10,38,36,36,6,86,-89,144,-71,74,-71,a
36:02.0,16,25,28,16,-3,-50,-85,-50,99,92,16,
36:02.0,17,24,28,16,-3,-54,-85,-54,96,91,16,
36:02.0,-17,49,50,43,7,94,-94,148,-73,74,-73,a
36:02.0,16,24,27,15,-3,-51,-84,-51,95,91,16,
36:02.0,-14,56,58,48,7,98,-97,148,-72,74,-72,a
36:02.0,-14,65,69,52,8,97,-97,144,-72,74,-72,a
36:02.1,16,25,27,16,-3,-47,-84,-47,99,92,16,
36:02.1,16,24,27,15,-3,-50,-84,-50,98,92,16,
36:02.1,-15,87,88,61,9,103,-101,145,-73,72,-73,a
36:02.1,16,25,27,15,-3,-48,-84,-48,98,92,16,
36:02.1,-18,98,97,65,10,109,-107,142,-73,71,-73,a
36:02.1,16,25,28,18,-3,-51,-84,-51,97,92,16,
36:02.1,-19,108,105,71,11,110,-107,143,-76,74,-76,a
36:02.1,18,24,27,15,-3,-49,-84,-49,96,92,16,
36:02.1,-19,127,117,79,12,98,-99,140,-84,80,-84,a
36:02.1,17,26,28,16,-3,-45,-83,-45,97,92,16,
36:02.1,-20,134,122,83,12,99,-99,141,-83,79,-83,a
36:02.1,17,25,28,16,-3,-47,-84,-47,103,93,15,
36:02.1,-17,139,125,88,13,100,-100,139,-80,75,-80,a
36:02.1,17,25,28,16,-3,-46,-83,-46,99,92,15,
36:02.1,-17,154,129,96,14,107,-107,139,-77,69,-77,a
36:02.1,16,25,27,15,-3,-52,-84,-52,98,92,16,
36:02.1,-22,159,131,99,16,113,-113,137,-78,71,-78,a
36:02.1,19,24,26,15,-3,-55,-85,-55,105,94,16,
36:02.2,-18,163,133,102,18,121,-119,138,-82,75,-82,a
36:02.2,16,24,28,18,-3,-53,-85,-53,106,94,15,
36:02.2,16,26,28,15,-3,-57,-85,-57,105,94,16,
36:02.2,-20,169,133,105,22,126,-128,134,-85,76,-85,a
36:02.2,-21,168,135,106,24,128,-130,135,-87,80,-87,a
36:02.2,17,25,28,16,-3,-60,-86,-60,105,94,17,
36:02.2,-17,170,136,106,25,120,-123,133,-92,91,-92,a
36:02.2,17,24,29,15,-3,-59,-86,-59,104,94,17,
36:02.2,16,24,27,15,-3,-61,-86,-61,104,94,17,
36:02.2,-22,173,138,107,23,114,-122,128,-93,96,-93,a
36:02.2,17,25,26,15,-4,-66,-87,-66,102,94,17,
36:02.2,-21,175,139,108,16,105,-108,132,-100,117,-100,a
36:02.2,-24,176,140,110,10,110,-114,131,-100,121,-100,a
36:02.2,16,24,27,15,-3,-64,-87,-64,100,93,17,
36:02.2,16,25,27,15,-3,-61,-86,-61,104,94,17,
36:02.2,-23,178,142,111,8,130,-145,122,-75,7,-75,a
36:02.2,16,24,27,14,-3,-56,-85,-56,100,93,17,
36:02.3,-22,179,143,110,8,139,-135,140,-80,33,-80,a
36:02.3,16,24,27,15,-3,-57,-85,-57,100,93,16,
36:02.3,-26,179,144,111,8,144,-142,139,-92,94,-92,a
36:02.3,17,24,27,15,-3,-49,-84,-49,98,92,17,
36:02.3,-24,181,146,110,7,160,-159,139,-87,27,-87,a
36:02.3,16,24,26,15,-3,-50,-84,-50,103,94,17,
36:02.3,-25,180,148,110,7,161,-155,145,-84,-21,-84,a
36:02.3,16,24,27,15,-3,-49,-84,-49,99,92,15,
36:02.3,-25,180,148,110,7,149,-148,138,-93,-125,-93,a
36:02.3,16,25,27,15,-3,-48,-83,-48,103,93,15,
36:02.3,-25,180,151,110,6,137,-131,143,-100,-155,-100,a
36:02.3,15,25,27,16,-3,-49,-84,-49,99,92,15,
36:02.3,-29,179,150,109,6,146,-133,149,-99,-142,-99,a
36:02.3,17,24,28,16,-3,-47,-83,-47,102,93,14,
36:02.3,16,25,28,16,-3,-46,-83,-46,103,93,15,
36:02.3,-27,180,153,108,5,160,-133,162,-109,-169,-109,a
36:02.3,17,25,28,15,-3,-48,-83,-48,101,93,16,
36:02.4,-29,180,152,108,4,168,-136,168,-108,-152,-108,a
36:02.4,-29,180,153,108,4,-169,-136,-169,-103,-137,-103,a
36:02.4,17,25,27,15,-3,-52,-84,-52,104,94,15,
36:02.4,16,25,28,15,-3,-54,-84,-54,101,93,16,
36:02.4,-28,179,154,107,3,-122,-126,-122,-73,-63,-73,a
36:02.4,16,24,27,16,-4,-52,-84,-52,103,93,16,
36:02.4,-31,179,154,106,2,-81,-80,-81,-71,-65,-71,a
36:02.4,16,24,28,15,-3,-54,-84,-54,103,93,16,
36:02.4,-31,180,154,106,2,-44,-46,-44,-59,-64,-59,a
36:02.4,16,26,28,16,-3,-54,-84,-54,106,94,15,
36:02.4,-32,178,155,105,1,-43,-26,-43,-36,-57,-36,a
36:02.4,17,25,27,15,-3,-55,-85,-55,105,94,15,
36:02.4,-32,178,154,105,0,-28,-20,-28,10,-48,169,a
36:02.4,17,25,28,15,-3,-54,-85,-54,106,94,15,
36:02.4,-29,179,154,104,0,-23,-12,-23,39,-40,134,a
36:02.4,15,24,25,15,-3,-57,-85,-57,105,94,16,
36:02.4,-30,177,151,104,0,-40,7,-40,29,-20,120,a
36:02.5,16,27,27,15,-3,-58,-86,-58,109,96,16,
36:02.5,-33,177,153,103,0,-38,7,-38,21,-18,128,a
36:02.5,16,25,27,15,-3,-59,-86,-59,108,95,15,
36:02.5,-28,177,153,103,0,-29,-2,-29,19,-20,133,a
36:02.5,16,25,27,15,-3,-59,-86,-59,108,95,15,
36:02.5,18,25,28,16,-3,-61,-86,-61,110,96,16,
36:02.5,-33,176,152,103,0,-22,0,-22,18,-23,138,a
36:02.5,17,24,27,15,-3,-58,-86,-58,110,95,16,
36:02.5,-32,175,150,102,0,-20,10,-20,21,-26,139,a
36:02.5,17,24,26,15,-3,-58,-86,-58,106,94,15,
36:02.5,-31,175,150,102,0,-17,10,-17,18,-30,148,a
36:02.5,16,24,27,15,-3,-56,-86,-56,105,94,15,
36:02.5,-33,174,149,102,0,-9,8,-9,13,-33,158,a
36:02.5,14,24,26,15,-3,-55,-86,-55,105,94,15,
36:02.5,16,25,28,16,-3,-50,-85,-50,106,94,15,
36:02.5,-34,173,148,101,0,5,24,11,6,-31,168,a
36:02.5,-30,174,148,101,0,10,29,19,-3,-34,-3,a
36:02.5,16,24,27,16,-3,-47,-84,-47,106,94,13,
36:02.5,-34,173,148,101,-1,24,29,38,-10,-35,-10,a
36:02.6,15,24,26,15,-3,-45,-84,-45,107,94,13,
36:02.6,17,24,28,15,-3,-42,-83,-42,108,94,13,
36:02.6,-27,173,147,101,-1,39,29,55,-22,-39,-22,a
36:02.6,17,24,28,16,-4,-44,-84,-44,106,94,13,
36:02.6,-30,173,147,100,0,42,31,55,-26,-39,-26,a
36:02.6,-31,172,147,100,-1,44,28,61,-28,-42,-28,a
36:02.6,16,24,28,15,-3,-44,-84,-44,106,93,13,
36:02.6,18,25,28,16,-3,-48,-85,-48,103,93,14,
36:02.6,17,24,27,15,-3,-50,-85,-50,106,94,13,
36:02.6,-33,171,147,100,-1,46,24,67,-31,-44,-31,a
36:02.6,18,25,28,16,-3,-49,-85,-49,102,93,14,
36:02.6,-34,171,147,100,-2,50,29,65,-26,-42,-26,a
36:02.6,-32,170,146,99,-1,54,40,58,-26,-41,-26,a
36:02.6,17,25,27,15,-4,-49,-85,-49,103,93,14,
36:02.6,-30,169,145,99,-1,54,35,63,-26,-40,-26,a
36:02.6,17,25,28,15,-3,-46,-84,-46,101,93,14,
36:02.7,-32,170,145,99,-1,55,36,63,-27,-40,-27,a
36:02.7,17,25,27,16,-3,-44,-84,-44,103,93,14,
36:02.7,-32,169,145,99,-1,52,31,64,-28,-41,-28,a
36:02.7,17,24,25,15,-3,-44,-84,-44,103,93,14,
36:02.7,16,24,27,16,-3,-42,-83,-42,103,93,14,
36:02.7,-33,166,145,99,-2,50,30,64,-27,-42,-27,a
36:02.7,-30,168,145,99,-1,46,26,64,-28,-43,-28,a
36:02.7,16,24,28,16,-3,-41,-83,-41,104,93,14,
36:02.7,-28,168,144,98,-2,46,28,62,-24,-42,-24,a
36:02.7,16,24,28,16,-3,-41,-83,-41,104,93,14,
36:02.7,16,24,28,15,-3,-44,-84,-44,103,93,14,
36:02.7,-34,168,143,98,-2,47,32,60,-22,-42,-22,a
36:02.7,18,25,27,16,-3,-46,-84,-46,101,92,14,
36:02.7,-32,167,143,98,-1,42,31,56,-17,-43,-17,a
36:02.7,17,23,26,15,-3,-49,-85,-49,100,92,15,
36:02.7,-30,166,143,97,-2,42,32,54,-14,-43,-14,a
36:02.7,18,25,28,15,-4,-50,-85,-50,100,92,16,
36:02.7,-29,166,143,97,-1,38,34,49,-12,-44,-12,a
36:02.7,16,24,27,14,-3,-53,-85,-53,100,93,16,
36:02.7,-30,166,142,98,-2,37,34,48,-11,-44,-11,a
36:02.8,17,25,28,16,-4,-51,-85,-51,96,92,15,
36:02.8,17,26,28,16,-3,-51,-85,-51,95,91,16,
36:02.8,-32,166,142,97,-1,31,30,46,-8,-44,-8,a
36:02.8,-32,165,141,97,-2,29,28,45,-6,-45,-6,a
36:02.8,17,25,27,16,-3,-51,-85,-51,101,93,15,
36:02.8,-33,165,141,97,-2,20,26,37,-4,-46,-4,a
36:02.8,17,24,29,15,-3,-49,-84,-49,102,93,16,
36:02.8,18,23,28,17,-4,-50,-84,-50,100,93,16,
36:02.8,-29,164,142,97,-1,12,29,21,11,-45,168,a
36:02.8,17,25,28,17,-3,-52,-84,-52,102,93,16,
36:02.8,-32,165,142,96,-2,6,31,10,15,-45,163,a
36:02.8,17,26,28,16,-4,-54,-84,-54,98,92,18,
36:02.8,-33,165,140,96,-2,-2,29,-2,20,-45,158,a
36:02.8,-32,165,140,96,-2,-8,33,-8,27,-45,150,a
36:02.8,17,25,28,16,-3,-56,-85,-56,97,92,18,
36:02.8,17,25,27,16,-4,-57,-85,-57,98,92,18,
36:02.8,-30,164,140,96,-1,-21,30,-21,31,-46,148,a
36:02.9,17,24,27,16,-3,-59,-85,-59,98,92,19,
36:02.9,-32,164,140,96,-2,-18,32,-18,32,-45,147,a
36:02.9,-32,163,140,96,-2,-23,21,-23,20,-48,160,a
36:02.9,17,25,28,16,-3,-56,-84,-56,97,92,18,
36:02.9,17,26,29,16,-3,-55,-84,-55,97,92,18,
36:02.9,-32,162,140,96,-2,-8,17,-8,19,-54,164,a
36:02.9,16,24,27,15,-3,-55,-84,-55,97,92,18,
36:02.9,-30,163,140,97,-2,-4,11,-4,2,-55,178,a
36:02.9,16,24,26,15,-3,-53,-84,-53,99,92,17,
36:02.9,-32,163,139,96,-2,5,15,18,-14,-55,-14,a
36:02.9,17,25,27,16,-3,-52,-83,-52,102,93,16,
36:02.9,17,25,28,16,-4,-51,-83,-51,103,94,16,
36:02.9,-33,162,139,96,-2,69,67,47,-31,-45,-31,a
36:02.9,-34,161,139,96,-1,108,117,58,-41,-42,-41,a
36:02.9,17,24,27,15,-3,-53,-84,-53,102,94,17,
36:02.9,-33,162,139,96,-2,121,143,65,-55,-42,-55,a
36:02.9,17,25,27,16,-4,-54,-83,-54,104,94,15,
36:03.0,-31,161,138,96,-2,108,162,83,-71,-46,-71,a
36:03.0,19,24,27,15,-3,-56,-84,-56,103,93,15,
36:03.0,-32,162,138,95,-2,98,173,88,-77,-51,-77,a
36:03.0,16,24,28,16,-3,-56,-84,-56,107,95,16,
36:03.0,-33,161,138,95,-2,96,174,89,-74,-47,-74,a
36:03.0,16,24,27,15,-3,-57,-84,-57,105,94,15,
36:03.0,-30,161,138,96,-2,97,143,84,-72,-46,-72,a
36:03.0,16,24,27,15,-3,-59,-85,-59,110,95,15,
36:03.0,-32,160,138,95,-2,95,131,84,-69,-44,-69,a
36:03.0,17,25,27,15,-3,-61,-86,-61,106,94,15,
36:03.0,-29,160,137,95,-2,122,143,64,-91,-86,-91,a
36:03.0,16,24,27,15,-3,-59,-86,-59,108,95,15,
36:03.0,16,24,28,16,-4,-59,-86,-59,111,96,15,
36:03.0,-37,161,136,94,-2,90,92,82,-57,-45,-57,a
36:03.0,-32,159,136,95,-2,91,98,78,-59,-41,-59,a
36:03.0,16,24,27,15,-3,-63,-87,-63,108,95,16,
36:03.0,-31,159,134,95,-2,89,89,76,-61,-44,-61,a
36:03.0,17,24,28,15,-3,-65,-87,-65,107,95,16,
36:03.1,24,31,28,18,-4,-69,-88,-69,105,95,17,
36:03.1,-35,159,136,95,-2,80,45,79,-64,-49,-64,a
36:03.1,15,23,25,15,-3,-66,-88,-66,104,94,18,
36:03.1,-32,159,136,94,-2,77,44,77,-60,-47,-60,a
36:03.1,-32,159,136,94,-2,77,49,75,-56,-48,-56,a
36:03.1,17,25,28,15,-3,-63,-87,-63,102,94,18,
36:03.1,18,26,27,15,-3,-61,-87,-61,100,93,18,
36:03.1,-32,159,135,94,0,75,50,72,-55,-48,-55,a
36:03.1,17,24,27,15,-3,-53,-86,-53,104,95,18,
36:03.1,-32,159,135,94,-2,73,49,70,-53,-48,-53,a
36:03.1,20,25,28,16,-4,-48,-86,-48,102,94,17,
36:03.1,-30,159,134,94,-2,74,55,67,-50,-47,-50,a
36:03.1,17,24,27,15,-3,-42,-85,-42,101,93,16,
36:03.1,-31,159,136,94,-1,74,61,63,-48,-48,-48,a
36:03.1,17,25,28,16,-3,-38,-84,-38,100,93,17,
36:03.1,-34,159,136,94,-2,73,56,65,-49,-48,-49,a
36:03.1,18,25,28,16,-3,-40,-84,-40,99,92,17,
36:03.1,-33,158,135,94,-2,70,47,68,-51,-48,-51,a
36:03.2,18,25,29,14,-3,-40,-83,-40,98,92,18,
36:03.2,15,25,27,15,-3,-43,-83,-43,95,91,16,
36:03.2,-33,159,135,94,-2,67,40,70,-51,-48,-51,a
36:03.2,-31,157,135,94,-2,67,42,69,-50,-47,-50,a
36:03.2,17,25,27,15,-4,-45,-83,-45,98,92,16,
36:03.2,-32,158,133,94,-2,68,43,68,-50,-47,-50,a
36:03.2,18,25,28,16,-3,-48,-83,-48,97,92,17,
36:03.2,18,25,27,16,-3,-48,-83,-48,94,91,16,
36:03.2,-29,158,134,94,-2,69,50,65,-48,-48,-48,a
36:03.2,18,26,28,15,-4,-50,-83,-50,97,92,16,
36:03.2,-34,158,134,93,-2,73,58,63,-45,-47,-45,a
36:03.2,-31,156,133,92,-2,69,49,66,-48,-47,-48,a
36:03.2,17,25,27,16,-3,-55,-84,-55,98,92,16,
36:03.2,17,24,28,16,-3,-56,-84,-56,96,92,17,
36:03.2,-33,158,133,93,-2,64,35,70,-49,-47,-49,a
36:03.2,18,26,28,16,-4,-56,-84,-56,97,92,17,
36:03.2,-32,156,135,93,-2,62,30,72,-49,-47,-49,a
36:03.2,18,25,27,15,-4,-59,-85,-59,95,91,17,
36:03.3,-32,154,134,93,-2,58,22,75,-52,-50,-52,a
36:03.3,17,26,27,15,-3,-59,-85,-59,98,92,18,
36:03.3,-33,152,132,93,-2,53,13,79,-50,-46,-50,a
36:03.3,17,25,28,18,-3,-61,-85,-61,95,91,18,
36:03.3,-32,151,132,93,-1,52,13,79,-46,-42,-46,a
36:03.3,17,25,28,16,-3,-59,-85,-59,94,91,18,
36:03.3,-31,147,130,92,-2,56,23,73,-48,-41,-48,a
36:03.3,18,25,28,16,-3,-59,-85,-59,98,92,18,
36:03.3,-29,141,126,92,-2,57,12,81,-52,-41,-52,a
36:03.3,17,25,27,16,-4,-54,-84,-54,95,92,19,
36:03.3,-30,137,125,90,-2,60,19,78,-51,-43,-51,a
36:03.3,17,26,29,16,-3,-54,-84,-54,95,91,18,
36:03.3,-28,132,124,89,-2,62,16,81,-53,-46,-53,a
36:03.3,17,25,28,16,-3,-56,-85,-56,93,91,18,
36:03.3,17,25,29,16,-4,-55,-84,-55,93,91,18,
36:03.3,-26,122,120,86,-1,69,22,81,-95,149,-95,a
36:03.3,-27,115,117,83,-2,75,48,73,-59,-58,-59,a
36:03.4,18,25,28,16,-4,-54,-84,-54,95,91,18,
36:03.4,-28,109,112,81,-2,73,25,82,-55,-54,-55,a
36:03.4,17,24,28,17,-4,-53,-84,-53,98,92,18,
36:03.4,17,25,28,16,-4,-52,-83,-52,93,91,17,
36:03.4,-29,96,105,76,-2,80,30,84,-44,-50,-44,a
36:03.4,19,25,28,16,-4,-54,-84,-54,92,90,17,
36:03.4,-28,86,101,73,-2,88,84,77,-51,-57,-51,a
36:03.4,-24,75,96,70,-2,84,-46,95,-33,-61,-33,a
36:03.4,17,25,27,16,-3,-54,-84,-54,97,92,18,
36:03.4,-21,65,91,67,-2,87,-50,93,-25,-41,-25,a
36:03.4,17,25,28,16,-4,-54,-83,-54,96,92,17,
