36:23.4,-11,176,145,103,11,-109,-145,-109,0,-5,169,a
36:23.4,20,31,32,18,-5,-68,-89,-68,124,99,13,
36:23.4,-17,177,146,104,13,-49,1,-49,21,-44,156,a
36:23.4,21,31,31,18,-5,-65,-89,-65,122,99,13,
36:23.4,-16,178,147,104,14,-45,-4,-45,21,-46,157,a
36:23.4,20,31,32,18,-5,-63,-89,-63,124,99,13,
36:23.4,-14,178,148,104,13,-33,6,-33,26,-38,146,a
36:23.4,21,32,31,18,-4,-59,-88,-59,124,99,13,
36:23.4,21,31,32,18,-5,-61,-89,-61,123,99,13,
36:23.4,-14,179,157,103,11,-45,33,-45,30,-29,131,a
36:23.4,-15,178,153,103,9,-38,19,-38,31,-32,134,a
36:23.4,20,31,32,18,-5,-58,-89,-58,127,100,13,
36:23.4,-19,178,154,103,7,-21,11,-21,34,-37,136,a
36:23.4,19,32,31,18,-5,-55,-88,-55,122,99,14,
36:23.5,19,30,30,16,-5,-44,-88,-44,118,97,13,
36:23.5,-20,178,157,102,3,-12,9,-12,22,-35,148,a
36:23.5,17,32,31,19,-5,-44,-88,-44,119,97,13,
36:23.5,-18,178,157,102,2,-8,4,-8,17,-34,153,a
36:23.5,-18,177,158,102,1,-4,8,-4,12,-35,162,a
36:23.5,21,32,30,18,-5,-42,-87,-42,112,96,14,
36:23.5,21,32,31,18,-5,-38,-86,-38,107,95,16,
36:23.5,-15,178,158,102,0,5,19,14,5,-35,171,a
36:23.5,21,32,32,18,-5,-45,-86,-45,106,94,15,
36:23.5,-16,177,158,101,0,22,30,34,-4,-33,-4,a
36:23.5,20,32,32,19,-5,-43,-86,-43,104,94,15,
36:23.5,-18,176,158,101,0,36,39,41,-12,-38,-12,a
36:23.5,20,32,31,18,-5,-46,-86,-46,101,93,15,
36:23.5,-18,176,158,101,0,54,45,53,-24,-42,-24,a
36:23.5,20,31,32,18,-5,-43,-85,-43,100,92,14,
36:23.5,-21,176,158,100,-1,56,39,60,-33,-45,-33,a
36:23.5,19,31,31,16,-5,-40,-84,-40,100,92,14,
36:23.5,-17,175,157,99,-1,61,44,62,-35,-47,-35,a
36:23.6,21,31,32,18,-5,-42,-84,-42,98,92,14,
36:23.6,-20,174,156,99,-2,61,38,66,-46,-54,-46,a
36:23.6,20,31,31,18,-5,-40,-83,-40,96,91,14,
36:23.6,-20,173,155,99,-2,60,36,67,-45,-54,-45,a
36:23.6,20,30,31,18,-5,-41,-83,-41,95,91,14,
36:23.6,-19,174,155,99,-2,60,39,64,-41,-50,-41,a
36:23.6,20,31,31,16,-5,-40,-82,-40,96,91,14,
36:23.6,21,31,31,18,-5,-43,-83,-43,98,92,14,
36:23.6,-15,173,154,98,-2,59,45,58,-32,-48,-32,a
36:23.6,-23,173,154,98,-2,58,47,55,-28,-46,-28,a
36:23.6,20,31,32,18,-5,-45,-83,-45,94,91,15,
36:23.6,-19,172,154,98,-2,57,48,54,-28,-45,-28,a
36:23.6,20,31,31,18,-5,-46,-83,-46,92,90,16,
36:23.6,20,31,31,15,-5,-50,-84,-50,93,90,17,
36:23.6,-22,172,153,97,-2,54,42,56,-30,-48,-30,a
36:23.6,21,31,32,18,-5,-51,-83,-51,90,90,17,
36:23.6,-21,171,153,97,-2,54,41,57,-30,-48,-30,a
36:23.6,-17,171,152,97,-3,54,41,57,-32,-48,-32,a
36:23.7,21,32,32,18,-5,-47,-83,-47,93,91,16,
36:23.7,21,31,31,18,-5,-50,-83,-50,92,90,18,
36:23.7,-17,170,152,96,-2,52,38,58,-33,-48,-33,a
36:23.7,20,31,30,18,-5,-48,-83,-48,93,91,17,
36:23.7,-16,170,151,96,-3,53,41,56,-31,-48,-31,a
36:23.7,20,31,31,18,-5,-46,-83,-46,95,91,17,
36:23.7,-17,170,150,96,-2,51,42,54,-27,-47,-27,a
36:23.7,20,31,30,18,-5,-48,-83,-48,94,91,18,
36:23.7,-18,168,150,96,-3,54,51,47,-24,-47,-24,a
36:23.7,20,31,31,18,-5,-47,-82,-47,93,91,17,
36:23.7,-18,168,150,96,-3,52,46,51,-24,-46,-24,a
36:23.7,20,31,32,18,-5,-46,-82,-46,92,90,17,
36:23.7,-21,168,150,96,-3,50,40,55,-27,-47,-27,a
36:23.7,20,31,31,18,-5,-49,-83,-49,92,90,18,
36:23.7,-20,168,149,95,-3,46,32,58,-23,-45,-23,a
36:23.8,20,31,32,17,-5,-51,-83,-51,94,91,17,
36:23.8,-22,167,148,95,-3,46,35,54,-21,-45,-21,a
36:23.8,21,32,32,18,-5,-53,-83,-53,97,92,18,
36:23.8,-17,167,149,96,-3,43,34,53,-19,-45,-19,a
36:23.8,20,32,31,18,-5,-53,-83,-53,98,92,18,
36:23.8,20,31,31,18,-5,-59,-85,-59,98,92,18,
36:23.8,-17,167,148,95,-3,41,38,48,-14,-47,-14,a
36:23.8,-19,167,147,95,-3,40,41,44,-10,-47,-10,a
36:23.8,20,30,32,18,-5,-62,-85,-62,99,93,19,
36:23.8,-22,166,147,94,-3,37,43,39,-7,-47,-7,a
36:23.8,20,31,32,18,-5,-63,-85,-63,99,93,19,
36:23.8,21,34,32,18,-5,-68,-86,-68,99,93,19,
36:23.8,-18,166,147,94,-4,30,39,36,-4,-50,-4,a
36:23.8,20,31,31,18,-5,-68,-86,-68,99,93,19,
36:23.8,-19,166,147,94,-4,29,39,33,0,-49,179,a
36:23.8,-21,166,147,94,-4,21,36,27,1,-50,178,a
36:23.8,20,32,32,18,-5,-68,-86,-68,102,94,20,
36:23.9,20,31,32,18,-5,-67,-86,-67,103,95,20,
36:23.9,-19,166,147,94,-4,18,37,23,5,-50,175,a
36:23.9,20,31,32,18,-5,-67,-86,-67,101,94,19,
36:23.9,-19,165,146,94,-3,12,35,17,6,-51,174,a
36:23.9,21,31,31,18,-5,-69,-86,-69,103,95,20,
36:23.9,-22,165,147,94,-4,9,33,14,12,-51,169,a
36:23.9,-18,165,145,94,-4,-3,31,-3,15,-49,166,a
36:23.9,21,31,31,18,-5,-65,-86,-65,104,95,20,
36:23.9,21,32,31,19,-5,-64,-85,-64,106,96,19,
36:23.9,-18,165,146,93,-4,-25,36,-25,29,-46,149,a
36:23.9,21,31,31,18,-5,-65,-86,-65,105,95,19,
36:23.9,-20,164,146,93,-4,-34,38,-34,39,-47,140,a
36:23.9,21,31,31,18,-5,-64,-86,-64,106,96,19,
36:23.9,-20,164,146,93,-4,-33,36,-33,41,-48,139,a
36:23.9,20,31,31,18,-5,-65,-86,-65,108,96,19,
36:23.9,-18,164,144,93,-4,-16,14,-16,22,-52,160,a
36:23.9,21,31,31,18,-5,-66,-86,-66,108,96,18,
36:23.9,-19,162,144,94,-4,1,-2,106,-32,-47,-32,a
36:23.9,20,31,31,18,-5,-65,-86,-65,105,95,19,
36:23.9,-20,163,144,93,-4,21,-15,121,-48,-39,-48,a
36:23.9,20,31,31,18,-5,-66,-86,-66,111,97,18,
36:24.0,-17,162,143,93,-4,-150,-159,-150,-53,-34,-53,a
36:24.0,20,31,31,18,-5,-63,-85,-63,114,98,17,
36:24.0,-20,161,143,93,-4,147,164,66,-62,-34,-62,a
36:24.0,17,31,32,18,-5,-66,-86,-66,114,98,17,
36:24.0,-19,162,144,93,-4,146,168,73,-66,-33,-66,a
36:24.0,20,31,31,16,-5,-63,-86,-63,117,98,16,
36:24.0,21,33,32,18,-5,-66,-87,-66,115,97,15,
36:24.0,-22,162,143,93,-4,109,-166,95,-89,-72,-89,a
36:24.0,-20,160,143,92,-4,102,-148,98,-84,-49,-84,a
36:24.0,20,32,31,18,-5,-64,-87,-64,119,98,15,
36:24.0,-19,162,141,92,-4,102,-163,94,-80,-37,-80,a
36:24.0,20,30,32,18,-5,-62,-87,-62,118,98,14,
36:24.0,20,32,31,18,-5,-63,-87,-63,120,98,14,
36:24.0,-18,162,142,92,-4,101,-173,91,-75,-34,-75,a
36:24.0,20,31,32,18,-5,-70,-88,-70,119,97,14,
36:24.0,-19,160,142,92,-4,100,165,87,-70,-38,-70,a
36:24.0,-19,161,140,92,-4,99,155,85,-69,-40,-69,a
36:24.0,21,32,30,17,-5,-70,-88,-70,121,99,14,
36:24.1,20,31,30,18,-5,-73,-89,-73,121,99,15,
36:24.1,-17,159,140,92,-4,92,105,82,-66,-44,-66,a
36:24.1,20,31,31,18,-5,-79,-90,-79,120,99,16,
36:24.1,-17,160,145,91,-4,84,49,83,-64,-46,-64,a
36:24.1,20,31,32,18,-5,-78,-90,-78,117,99,17,
36:24.1,-21,160,140,92,-4,81,36,83,-62,-46,-62,a
36:24.1,21,31,31,18,-5,-88,-91,-88,111,97,18,
36:24.1,-21,159,141,91,-4,78,50,76,-57,-47,-57,a
36:24.1,20,31,31,19,-5,-87,-91,-87,114,98,18,
36:24.1,-19,159,140,91,-5,75,42,76,-56,-47,-56,a
36:24.1,20,31,32,18,-5,-82,-90,-82,110,97,18,
36:24.1,-19,159,140,91,-4,77,54,72,-54,-47,-54,a
36:24.1,21,31,31,18,-5,-69,-89,-69,107,96,18,
36:24.1,-20,159,140,91,-4,77,59,68,-52,-48,-52,a
36:24.1,20,31,30,18,-5,-49,-88,-49,106,95,17,
36:24.1,-16,159,139,91,-4,75,58,67,-52,-48,-52,a
36:24.1,21,31,30,18,-5,-34,-86,-34,108,95,16,
36:24.2,-21,158,140,91,-4,74,52,69,-54,-49,-54,a
36:24.2,21,31,32,19,-5,-32,-86,-32,108,95,16,
36:24.2,22,32,32,18,-5,-28,-85,-28,104,94,16,
36:24.2,-20,159,139,91,-4,74,55,68,-52,-48,-52,a
36:24.2,-24,158,141,91,-4,73,54,67,-52,-49,-52,a
36:24.2,20,31,32,18,-5,-32,-83,-32,109,95,15,
36:24.2,-14,157,139,91,-4,72,50,69,-52,-49,-52,a
36:24.2,20,32,32,18,-5,-39,-84,-39,106,94,14,
36:24.2,21,31,32,18,-5,-44,-83,-44,104,94,15,
36:24.2,-21,156,138,91,-4,66,36,71,-52,-49,-52,a
36:24.2,21,31,32,18,-5,-45,-84,-45,105,94,16,
36:24.2,-16,154,135,90,-4,61,26,75,-51,-47,-51,a
36:24.2,-17,152,134,89,-4,59,21,76,-50,-44,-50,a
36:24.2,20,31,31,18,-5,-46,-84,-46,103,93,15,
36:24.2,20,31,31,19,-5,-49,-84,-49,103,94,16,
36:24.2,-17,148,130,87,-4,57,16,79,-52,-45,-52,a
36:24.2,20,31,32,18,-5,-53,-84,-53,102,93,17,
36:24.2,-14,143,129,86,-4,56,3,87,-49,-36,-49,a
36:24.3,20,32,32,18,-5,-58,-85,-58,102,94,18,
36:24.3,-17,138,125,84,-5,59,14,81,-57,-49,-57,a
