2023-05-19 15:43:56.044,28.00,29.00,34.00,18.00,45.00,-38,-84,-38,111,94,12,,,,,,
2023-05-19 15:43:56.050,-12.00,2.00,0.00,11.00,5.00,23,-90,179,-112,93,-112,a,,,,,
2023-05-19 15:43:56.050,-13.00,2.00,-2.00,10.00,5.00,11,-90,179,-112,93,-112,a,,,,,
2023-05-19 15:43:56.060,28.00,30.00,36.00,19.00,45.00,-39,-85,-39,113,95,11,,,,,,
2023-05-19 15:43:56.060,29.00,30.00,36.00,20.00,45.00,-37,-84,-37,110,94,11,,,,,,
2023-05-19 15:43:56.068,-12.00,2.00,0.00,11.00,5.00,-5,-89,-5,-111,93,-111,a,,,,,
2023-05-19 15:43:56.073,-11.00,2.00,-1.00,10.00,5.00,-2,-90,-2,-111,93,-111,a,,,,,
2023-05-19 15:43:56.079,28.00,30.00,35.00,20.00,45.00,-39,-85,-39,113,95,11,,,,,,
2023-05-19 15:43:56.084,-11.00,1.00,0.00,10.00,5.00,2,-90,179,-111,93,-111,a,,,,,
2023-05-19 15:43:56.090,28.00,30.00,36.00,20.00,45.00,-38,-85,-38,111,94,11,,,,,,
2023-05-19 15:43:56.094,-11.00,1.00,-2.00,11.00,5.00,12,-90,179,-112,93,-112,a,,,,,
2023-05-19 15:43:56.100,57.00,59.00,73.00,47.00,33.00,-37,-84,-37,116,95,11,,,,,,
2023-05-19 15:43:56.106,29.00,30.00,36.00,20.00,45.00,-36,-84,-36,113,95,11,,,,,,
2023-05-19 15:43:56.114,-11.00,2.00,-1.00,10.00,6.00,13,-89,179,-109,92,-109,a,,,,,
2023-05-19 15:43:56.118,-15.00,1.00,-2.00,10.00,5.00,36,-90,179,-110,93,-110,a,,,,,
2023-05-19 15:43:56.123,27.00,28.00,35.00,19.00,45.00,-37,-84,-37,114,95,11,,,,,,
2023-05-19 15:43:56.130,-9.00,1.00,0.00,10.00,5.00,9,-90,179,-112,93,-112,a,,,,,
2023-05-19 15:43:56.130,27.00,32.00,35.00,19.00,46.00,-38,-84,-38,112,94,11,,,,,,
2023-05-19 15:43:56.135,-13.00,2.00,0.00,10.00,5.00,-5,-90,-5,-113,93,-113,a,,,,,
2023-05-19 15:43:56.140,27.00,29.00,35.00,19.00,45.00,-42,-85,-42,110,94,12,,,,,,
2023-05-19 15:43:56.152,-11.00,2.00,0.00,11.00,5.00,-34,-90,-34,-113,93,-113,a,,,,,
2023-05-19 15:43:56.157,28.00,30.00,36.00,19.00,45.00,-39,-85,-39,113,95,11,,,,,,
2023-05-19 15:43:56.164,59.00,61.00,75.00,48.00,32.00,-34,-84,-34,112,94,11,,,,,,
2023-05-19 15:43:56.169,-11.00,2.00,0.00,10.00,5.00,-15,-90,-15,-114,93,-114,a,,,,,
2023-05-19 15:43:56.175,-7.00,2.00,0.00,10.00,5.00,8,-90,179,-112,93,-112,a,,,,,
2023-05-19 15:43:56.180,28.00,30.00,33.00,18.00,45.00,-39,-84,-39,114,95,11,,,,,,
2023-05-19 15:43:56.187,28.00,30.00,36.00,22.00,45.00,-39,-84,-39,111,94,11,,,,,,
2023-05-19 15:43:56.192,-11.00,2.00,-1.00,10.00,5.00,33,-90,179,-109,92,-109,a,,,,,
2023-05-19 15:43:56.197,28.00,29.00,34.00,19.00,46.00,-37,-84,-37,113,94,11,,,,,,
2023-05-19 15:43:56.204,-11.00,2.00,-1.00,10.00,5.00,49,-90,178,-115,94,-115,a,,,,,
2023-05-19 15:43:56.208,-11.00,2.00,-1.00,10.00,5.00,61,-91,178,-115,94,-115,a,,,,,
2023-05-19 15:43:56.214,29.00,32.00,35.00,20.00,45.00,-37,-85,-37,113,94,10,,,,,,
2023-05-19 15:43:56.215,-8.00,2.00,-1.00,11.00,5.00,29,-90,179,-113,93,-113,a,,,,,
2023-05-19 15:43:56.219,28.00,29.00,36.00,20.00,45.00,-38,-85,-38,109,94,11,,,,,,
2023-05-19 15:43:56.225,29.00,30.00,36.00,20.00,45.00,-34,-84,-34,111,94,10,,,,,,
2023-05-19 15:43:56.232,28.00,30.00,35.00,20.00,45.00,-36,-84,-36,116,95,10,,,,,,
2023-05-19 15:43:56.238,-10.00,2.00,-1.00,11.00,5.00,3,-90,179,-112,93,-112,a,,,,,
2023-05-19 15:43:56.242,-12.00,1.00,-1.00,10.00,4.00,1,-90,179,-112,93,-112,a,,,,,
2023-05-19 15:43:56.249,29.00,30.00,35.00,20.00,45.00,-36,-84,-36,110,94,10,,,,,,
2023-05-19 15:43:56.254,-14.00,2.00,0.00,10.00,5.00,9,-89,179,-112,93,-112,a,,,,,
2023-05-19 15:43:56.260,28.00,30.00,35.00,20.00,45.00,-37,-85,-37,113,94,10,,,,,,
2023-05-19 15:43:56.267,28.00,30.00,35.00,19.00,45.00,-36,-84,-36,111,94,10,,,,,,
2023-05-19 15:43:56.274,-8.00,2.00,0.00,10.00,5.00,48,-91,179,-111,93,-111,a,,,,,
2023-05-19 15:43:56.280,28.00,30.00,36.00,20.00,45.00,-41,-85,-41,108,93,11,,,,,,
2023-05-19 15:43:56.287,-14.00,1.00,0.00,10.00,5.00,22,-90,179,-111,93,-111,a,,,,,
2023-05-19 15:43:56.287,-13.00,2.00,-2.00,10.00,5.00,62,-91,178,-106,92,-106,a,,,,,
2023-05-19 15:43:56.292,28.00,29.00,36.00,20.00,45.00,-36,-85,-36,112,94,11,,,,,,
2023-05-19 15:43:56.304,28.00,27.00,36.00,20.00,45.00,-37,-85,-37,112,94,10,,,,,,
2023-05-19 15:43:56.309,-12.00,1.00,-1.00,10.00,5.00,64,-91,178,-106,92,-106,a,,,,,
2023-05-19 15:43:56.316,29.00,30.00,36.00,20.00,45.00,-36,-85,-36,111,94,10,,,,,,
2023-05-19 15:43:56.321,-11.00,2.00,0.00,10.00,4.00,74,-91,178,-108,92,-108,a,,,,,
2023-05-19 15:43:56.326,27.00,28.00,35.00,20.00,45.00,-34,-84,-34,112,94,10,,,,,,
2023-05-19 15:43:56.326,-12.00,2.00,-1.00,10.00,5.00,45,-90,178,-110,93,-110,a,,,,,
2023-05-19 15:43:56.331,-11.00,1.00,-1.00,10.00,5.00,61,-91,178,-108,93,-108,a,,,,,
2023-05-19 15:43:56.337,28.00,30.00,35.00,20.00,45.00,-32,-84,-32,111,93,10,,,,,,
2023-05-19 15:43:56.350,28.00,30.00,35.00,19.00,45.00,-31,-84,-31,109,93,10,,,,,,
2023-05-19 15:43:56.355,-14.00,1.00,-1.00,10.00,5.00,52,-90,177,-109,93,-109,a,,,,,
2023-05-19 15:43:56.360,27.00,29.00,35.00,19.00,45.00,-31,-83,-31,112,94,10,,,,,,
2023-05-19 15:43:56.367,-12.00,2.00,-1.00,11.00,5.00,57,-90,177,-106,92,-106,a,,,,,
2023-05-19 15:43:56.374,28.00,30.00,36.00,20.00,45.00,-31,-84,-31,110,94,10,,,,,,
2023-05-19 15:43:56.374,-11.00,2.00,-1.00,10.00,4.00,56,-89,176,-106,92,-106,a,,,,,
2023-05-19 15:43:56.384,28.00,30.00,35.00,20.00,45.00,-31,-83,-31,114,94,10,,,,,,
2023-05-19 15:43:56.389,-11.00,1.00,-1.00,10.00,4.00,85,-91,175,-100,91,-100,a,,,,,
2023-05-19 15:43:56.394,28.00,30.00,35.00,20.00,45.00,-33,-84,-33,116,95,10,,,,,,
2023-05-19 15:43:56.400,-11.00,1.00,0.00,10.00,5.00,93,-92,172,-92,90,-92,a,,,,,
2023-05-19 15:43:56.404,27.00,29.00,36.00,20.00,45.00,-33,-84,-33,105,93,10,,,,,,
2023-05-19 15:43:56.409,-11.00,2.00,0.00,9.00,5.00,96,-93,169,-96,90,-96,a,,,,,
2023-05-19 15:43:56.414,28.00,30.00,36.00,20.00,45.00,-31,-84,-31,112,94,10,,,,,,
2023-05-19 15:43:56.419,-11.00,1.00,-1.00,10.00,5.00,88,-91,165,-92,90,-92,a,,,,,
2023-05-19 15:43:56.426,-12.00,2.00,-1.00,9.00,4.00,92,-92,160,-88,88,-88,a,,,,,
2023-05-19 15:43:56.432,28.00,30.00,36.00,20.00,45.00,-32,-84,-32,113,94,10,,,,,,
2023-05-19 15:43:56.438,28.00,30.00,36.00,20.00,45.00,-32,-84,-32,106,93,11,,,,,,
2023-05-19 15:43:56.442,-9.00,1.00,-1.00,9.00,5.00,87,-91,156,-83,86,-83,a,,,,,
2023-05-19 15:43:56.448,26.00,27.00,32.00,18.00,45.00,-35,-84,-35,111,94,10,,,,,,
2023-05-19 15:43:56.452,-10.00,2.00,0.00,9.00,4.00,87,-91,155,-81,86,-81,a,,,,,
2023-05-19 15:43:56.458,27.00,28.00,34.00,19.00,45.00,-34,-84,-34,105,93,11,,,,,,
2023-05-19 15:43:56.463,27.00,30.00,35.00,19.00,45.00,-34,-84,-34,105,93,10,,,,,,
2023-05-19 15:43:56.468,-12.00,1.00,-1.00,9.00,4.00,88,-91,151,-79,84,-79,a,,,,,
2023-05-19 15:43:56.473,-11.00,0.00,-1.00,9.00,5.00,87,-90,147,-78,83,-78,a,,,,,
2023-05-19 15:43:56.482,27.00,30.00,35.00,19.00,46.00,-36,-84,-36,111,94,10,,,,,,
2023-05-19 15:43:56.488,-14.00,2.00,-1.00,9.00,4.00,81,-86,144,-80,83,-80,a,,,,,
2023-05-19 15:43:56.493,29.00,30.00,36.00,20.00,45.00,-32,-83,-32,112,94,10,,,,,,
2023-05-19 15:43:56.500,-12.00,2.00,-2.00,9.00,4.00,82,-86,143,-80,83,-80,a,,,,,
2023-05-19 15:43:56.504,29.00,30.00,36.00,20.00,45.00,-34,-83,-34,112,94,10,,,,,,
2023-05-19 15:43:56.508,-12.00,1.00,-1.00,8.00,4.00,84,-88,143,-81,83,-81,a,,,,,
2023-05-19 15:43:56.514,28.00,30.00,35.00,20.00,45.00,-35,-84,-35,115,95,10,,,,,,
2023-05-19 15:43:56.518,-14.00,1.00,-2.00,8.00,4.00,88,-91,141,-81,83,-81,a,,,,,
2023-05-19 15:43:56.524,-14.00,1.00,-2.00,8.00,4.00,93,-94,141,-85,85,-85,a,,,,,
2023-05-19 15:43:56.529,28.00,30.00,35.00,20.00,45.00,-37,-85,-37,112,94,11,,,,,,
2023-05-19 15:43:56.536,27.00,30.00,35.00,20.00,45.00,-42,-85,-42,108,93,11,,,,,,
2023-05-19 15:43:56.544,-13.00,1.00,-2.00,8.00,4.00,96,-97,142,-83,83,-83,a,,,,,
2023-05-19 15:43:56.550,27.00,29.00,35.00,20.00,45.00,-40,-86,-40,106,93,12,,,,,,
2023-05-19 15:43:56.555,-11.00,2.00,-2.00,7.00,4.00,97,-97,142,-83,82,-83,a,,,,,
2023-05-19 15:43:56.561,28.00,29.00,35.00,19.00,46.00,-43,-86,-43,107,93,12,,,,,,
2023-05-19 15:43:56.566,-12.00,1.00,-2.00,8.00,4.00,95,-96,140,-84,83,-84,a,,,,,
2023-05-19 15:43:56.570,-10.00,0.00,-3.00,7.00,3.00,96,-98,138,-86,85,-86,a,,,,,
2023-05-19 15:43:56.575,28.00,29.00,34.00,19.00,45.00,-40,-86,-40,109,94,12,,,,,,
2023-05-19 15:43:56.581,29.00,30.00,36.00,20.00,45.00,-34,-85,-34,106,93,11,,,,,,
2023-05-19 15:43:56.586,-12.00,0.00,-3.00,7.00,4.00,102,-102,139,-90,88,-90,a,,,,,
2023-05-19 15:43:56.592,27.00,29.00,35.00,20.00,45.00,-30,-85,-30,105,93,11,,,,,,
2023-05-19 15:43:56.597,-11.00,0.00,-3.00,6.00,4.00,103,-103,140,-91,89,-91,a,,,,,
2023-05-19 15:43:56.603,28.00,30.00,35.00,20.00,45.00,-27,-84,-27,105,93,11,,,,,,
2023-05-19 15:43:56.607,-14.00,0.00,-4.00,6.00,3.00,105,-105,140,-91,89,-91,a,,,,,
2023-05-19 15:43:56.616,28.00,30.00,36.00,20.00,45.00,-25,-83,-25,113,94,9,,,,,,
2023-05-19 15:43:56.622,-11.00,0.00,-5.00,6.00,3.00,112,-112,137,-89,87,-89,a,,,,,
2023-05-19 15:43:56.626,29.00,29.00,36.00,19.00,45.00,-24,-83,-24,112,93,8,,,,,,
2023-05-19 15:43:56.632,-12.00,-1.00,-4.00,6.00,3.00,116,-114,140,-91,89,-91,a,,,,,
2023-05-19 15:43:56.637,29.00,30.00,34.00,20.00,45.00,-26,-82,-26,113,94,9,,,,,,
2023-05-19 15:43:56.641,-14.00,0.00,-5.00,6.00,3.00,121,-117,141,-95,93,-95,a,,,,,
2023-05-19 15:43:56.647,27.00,29.00,36.00,20.00,45.00,-26,-82,-26,113,93,8,,,,,,
2023-05-19 15:43:56.656,-11.00,-1.00,-5.00,5.00,3.00,128,-119,147,-104,103,-104,a,,,,,
2023-05-19 15:43:56.663,29.00,29.00,34.00,20.00,45.00,-31,-83,-31,111,93,9,,,,,,
2023-05-19 15:43:56.668,-13.00,-1.00,-4.00,3.00,3.00,132,-121,148,-109,110,-109,a,,,,,
2023-05-19 15:43:56.673,28.00,29.00,35.00,20.00,45.00,-35,-83,-35,114,94,9,,,,,,
2023-05-19 15:43:56.680,-14.00,-2.00,-6.00,3.00,3.00,132,-120,148,-110,115,-110,a,,,,,
2023-05-19 15:43:56.685,28.00,29.00,36.00,20.00,45.00,-37,-83,-37,112,94,9,,,,,,
2023-05-19 15:43:56.690,28.00,30.00,35.00,20.00,45.00,-36,-83,-36,111,93,10,,,,,,
2023-05-19 15:43:56.698,-14.00,-2.00,-5.00,3.00,3.00,121,-114,146,-113,122,-113,a,,,,,
2023-05-19 15:43:56.706,-12.00,-2.00,-6.00,3.00,3.00,121,-115,144,-116,124,-116,a,,,,,
2023-05-19 15:43:56.707,28.00,28.00,34.00,21.00,45.00,-39,-84,-39,112,94,10,,,,,,
2023-05-19 15:43:56.717,-11.00,-2.00,-8.00,2.00,2.00,130,-116,151,-113,123,-113,a,,,,,
2023-05-19 15:43:56.717,29.00,29.00,36.00,20.00,45.00,-39,-84,-39,115,94,10,,,,,,
2023-05-19 15:43:56.724,27.00,30.00,36.00,20.00,45.00,-37,-84,-37,114,94,9,,,,,,
2023-05-19 15:43:56.729,-14.00,-3.00,-8.00,1.00,2.00,142,-122,156,-120,125,-120,a,,,,,
2023-05-19 15:43:56.734,27.00,30.00,36.00,20.00,45.00,-36,-84,-36,122,96,10,,,,,,
2023-05-19 15:43:56.741,-14.00,-4.00,-8.00,0.00,2.00,141,-118,158,-122,134,-122,a,,,,,
2023-05-19 15:43:56.749,-11.00,-3.00,-7.00,0.00,2.00,142,-117,159,-123,137,-123,a,,,,,
2023-05-19 15:43:56.756,28.00,30.00,35.00,20.00,45.00,-32,-84,-32,117,94,8,,,,,,
2023-05-19 15:43:56.765,28.00,30.00,36.00,20.00,45.00,-31,-84,-31,123,96,9,,,,,,
2023-05-19 15:43:56.765,-12.00,-4.00,-8.00,0.00,2.00,107,-98,160,-132,150,-132,a,,,,,
2023-05-19 15:43:56.773,28.00,29.00,35.00,19.00,45.00,-28,-84,-28,123,95,8,,,,,,
2023-05-19 15:43:56.773,-14.00,-5.00,-9.00,0.00,2.00,87,-90,159,-130,154,-130,a,,,,,
2023-05-19 15:43:56.780,29.00,30.00,36.00,20.00,45.00,-29,-84,-29,125,96,9,,,,,,
2023-05-19 15:43:56.785,-14.00,-6.00,-9.00,0.00,2.00,69,-84,160,-131,152,-131,a,,,,,
2023-05-19 15:43:56.792,29.00,30.00,36.00,20.00,45.00,-30,-85,-30,128,97,8,,,,,,
2023-05-19 15:43:56.792,28.00,30.00,36.00,20.00,45.00,-30,-85,-30,128,97,9,,,,,,
2023-05-19 15:43:56.799,-12.00,-5.00,-9.00,0.00,2.00,19,-69,171,-126,155,-126,a,,,,,
2023-05-19 15:43:56.807,-12.00,-5.00,-9.00,0.00,2.00,-9,-64,-9,-114,131,-114,a,,,,,
2023-05-19 15:43:56.813,28.00,29.00,35.00,20.00,45.00,-33,-85,-33,122,96,9,,,,,,
2023-05-19 15:43:56.819,-10.00,-6.00,-9.00,0.00,2.00,-22,-57,-22,-110,156,-110,a,,,,,
2023-05-19 15:43:56.825,29.00,30.00,35.00,20.00,45.00,-37,-86,-37,118,95,10,,,,,,
2023-05-19 15:43:56.831,-13.00,-6.00,-9.00,-1.00,2.00,-27,-48,-27,-101,157,-101,a,,,,,
2023-05-19 15:43:56.839,28.00,30.00,34.00,20.00,45.00,-43,-86,-43,115,95,11,,,,,,
2023-05-19 15:43:56.843,29.00,30.00,35.00,20.00,45.00,-44,-86,-44,120,96,11,,,,,,
2023-05-19 15:43:56.849,-12.00,-6.00,-9.00,-1.00,2.00,-9,-6,-9,-63,-53,-63,a,,,,,
2023-05-19 15:43:56.855,-9.00,-7.00,-9.00,-2.00,2.00,2,6,18,-50,-51,-50,a,,,,,
2023-05-19 15:43:56.862,27.00,28.00,35.00,19.00,45.00,-46,-86,-46,118,96,11,,,,,,
2023-05-19 15:43:56.868,-13.00,-6.00,-10.00,-2.00,1.00,3,12,16,-31,-51,-31,a,,,,,
2023-05-19 15:43:56.873,28.00,30.00,36.00,19.00,45.00,-43,-86,-43,120,96,11,,,,,,
2023-05-19 15:43:56.880,-13.00,-6.00,-10.00,-2.00,1.00,3,12,16,-31,-51,-31,a,,,,,
2023-05-19 15:43:56.880,0.00,12.00,11.00,7.00,11.00,2,18,7,-18,-49,-18,a,,,,,
2023-05-19 15:43:56.886,27.00,28.00,34.00,20.00,45.00,-41,-85,-41,121,96,10,,,,,,
2023-05-19 15:43:56.893,29.00,30.00,35.00,19.00,45.00,-45,-86,-45,116,95,11,,,,,,
2023-05-19 15:43:56.898,-14.00,-6.00,-9.00,-3.00,2.00,-2,25,-2,-14,-48,-14,a,,,,,
2023-05-19 15:43:56.905,-12.00,-6.00,-9.00,-3.00,4.00,-2,28,-2,-12,-44,-12,a,,,,,
2023-05-19 15:43:56.905,28.00,30.00,36.00,20.00,45.00,-43,-85,-43,114,95,11,,,,,,
2023-05-19 15:43:56.912,-14.00,-8.00,-10.00,-3.00,1.00,0,33,0,-17,-43,-17,a,,,,,
2023-05-19 15:43:56.917,27.00,27.00,32.00,19.00,45.00,-42,-85,-42,116,95,10,,,,,,
2023-05-19 15:43:56.922,-14.00,-7.00,-10.00,-3.00,1.00,1,35,2,-25,-47,-25,a,,,,,
2023-05-19 15:43:56.928,26.00,27.00,32.00,16.00,46.00,-44,-85,-44,105,93,12,,,,,,
2023-05-19 15:43:56.928,29.00,30.00,37.00,20.00,45.00,-48,-85,-48,108,94,12,,,,,,
2023-05-19 15:43:56.935,-15.00,-8.00,-9.00,-4.00,2.00,14,31,23,-46,-55,-46,a,,,,,
2023-05-19 15:43:56.943,-13.00,-7.00,-9.00,-3.00,0.00,23,30,36,-65,-65,-65,a,,,,,
2023-05-19 15:43:56.950,27.00,29.00,35.00,19.00,45.00,-42,-84,-42,108,94,11,,,,,,
2023-05-19 15:43:56.956,-15.00,-9.00,-10.00,-4.00,1.00,29,28,45,-79,-78,-79,a,,,,,
2023-05-19 15:43:56.964,28.00,29.00,36.00,20.00,45.00,-40,-84,-40,107,93,11,,,,,,
2023-05-19 15:43:56.964,28.00,30.00,35.00,20.00,45.00,-36,-83,-36,102,92,11,,,,,,
2023-05-19 15:43:56.971,-15.00,-7.00,-9.00,-4.00,1.00,49,22,70,-106,-113,-106,a,,,,,
2023-05-19 15:43:56.979,26.00,27.00,32.00,18.00,46.00,-36,-83,-36,103,92,11,,,,,,
2023-05-19 15:43:56.984,-14.00,-9.00,-10.00,-4.00,1.00,86,76,76,-111,-123,-111,a,,,,,
2023-05-19 15:43:56.990,-11.00,-9.00,-10.00,-4.00,2.00,139,174,83,-117,-141,-117,a,,,,,
2023-05-19 15:43:56.996,27.00,27.00,33.00,19.00,45.00,-32,-83,-32,99,92,11,,,,,,
2023-05-19 15:43:57.003,-11.00,-9.00,-10.00,-4.00,1.00,174,-174,146,-133,-169,-133,a,,,,,
2023-05-19 15:43:57.003,27.00,27.00,34.00,18.00,46.00,-28,-82,-28,103,92,10,,,,,,
2023-05-19 15:43:57.012,27.00,29.00,36.00,19.00,45.00,-25,-82,-25,103,92,10,,,,,,
2023-05-19 15:43:57.018,-16.00,-8.00,-10.00,-3.00,1.00,179,-156,178,-144,171,-144,a,,,,,
2023-05-19 15:43:57.024,28.00,32.00,36.00,20.00,45.00,-23,-82,-23,96,91,9,,,,,,
2023-05-19 15:43:57.032,27.00,27.00,36.00,20.00,45.00,-21,-82,-21,99,91,9,,,,,,
2023-05-19 15:43:57.039,-14.00,-9.00,-9.00,-4.00,1.00,173,-149,169,-147,169,-147,a,,,,,
2023-05-19 15:43:57.049,27.00,27.00,36.00,20.00,45.00,-21,-82,-21,99,91,9,,,,,,
2023-05-19 15:43:57.055,-14.00,-9.00,-10.00,-3.00,1.00,168,-145,164,-149,165,-149,a,,,,,
2023-05-19 15:43:57.059,-5.00,-9.00,-9.00,-4.00,1.00,161,-143,156,-148,162,-148,a,,,,,
2023-05-19 15:43:57.065,-17.00,-10.00,16.00,5.00,9.00,159,-145,153,-145,161,-145,a,,,,,
2023-05-19 15:43:57.072,-5.00,-5.00,-10.00,-4.00,0.00,165,-148,157,-147,161,-147,a,,,,,
2023-05-19 15:43:57.076,26.00,27.00,33.00,17.00,46.00,-15,-82,-15,92,90,8,,,,,,
2023-05-19 15:43:57.085,26.00,29.00,34.00,18.00,46.00,-14,-81,-14,86,89,8,,,,,,
2023-05-19 15:43:57.089,1.00,5.00,5.00,3.00,8.00,170,-152,162,-148,166,-148,a,,,,,
2023-05-19 15:43:57.095,-16.00,-10.00,-10.00,-4.00,0.00,171,-158,161,-150,176,-150,a,,,,,
2023-05-19 15:43:57.099,26.00,27.00,32.00,16.00,46.00,-12,-80,-12,88,89,7,,,,,,
2023-05-19 15:43:57.105,25.00,27.00,32.00,17.00,46.00,-12,-80,-12,91,90,5,,,,,,
2023-05-19 15:43:57.105,27.00,30.00,35.00,20.00,45.00,-10,-79,-10,95,90,4,,,,,,
2023-05-19 15:43:57.110,-14.00,-9.00,-9.00,-4.00,1.00,173,-158,166,-148,-174,-148,a,,,,,
2023-05-19 15:43:57.117,35.00,53.00,69.00,46.00,33.00,-5,-78,-5,133,94,5,,,,,,
2023-05-19 15:43:57.122,-15.00,-10.00,-11.00,-4.00,1.00,171,-167,150,-143,-167,-143,a,,,,,
