2023-05-19 15:47:53.713,5.00,-28,-79,-2…BªgÒ•Jèj1ñUÿ*ºÝh*òGEÝ%Q4Qµ•’d)eÊµ¯ýréXTó4B‹þ5ë4•Xöû1zPÿJ|Jw”?M+Šù!ë•Jl……U÷bª[ÿ¨VXE×(Ùê’³;¨ªþJlBULªoþªl[ý²+’R™B%e‘™‹,,,,,,,,
2023-05-19 15:47:53.717,"»ýÅŠUù’°ÏXZ…*ý*¨**Nö’’m°Q'R:R­÷2j”äÕé•JZ2Í""ºUˆh-¤jûU\«’­ý’°¥EJ«¤V‚Â—…@Æ›¤­õ?é%Vò-’¥«""ê«’ IØa«©)Ššb",,,,,,,,,,,
2023-05-19 15:47:53.718,5,,,,,,,,,,,
2023-05-19 15:47:53.718,18.00,11.00,20.00,6.00,83.00,-31,-80,-31,101,92,13,
2023-05-19 15:47:53.721,-16.00,-1.00,-5.00,3.00,0.00,-96,-92,-96,-112,95,-112,a
2023-05-19 15:47:53.731,19.00,12.00,20.00,6.00,83.00,-27,-79,-27,98,91,12,
2023-05-19 15:47:53.739,-16.00,-2.00,-6.00,3.00,0.00,-121,-94,-121,-116,96,-116,a
2023-05-19 15:47:53.745,18.00,11.00,19.00,6.00,83.00,-28,-79,-28,101,92,12,
2023-05-19 15:47:53.745,-17.00,-1.00,-6.00,3.00,0.00,-130,-96,-130,-116,95,-116,a
2023-05-19 15:47:53.751,18.00,14.00,21.00,6.00,83.00,-27,-79,-27,99,92,12,
2023-05-19 15:47:53.751,18.00,12.00,20.00,6.00,83.00,-27,-79,-27,101,92,12,
2023-05-19 15:47:53.755,-14.00,-1.00,-5.00,3.00,0.00,-138,-100,-138,-116,95,-116,a
2023-05-19 15:47:53.760,-19.00,-2.00,-5.00,3.00,0.00,-140,-102,-140,-118,95,-118,a
2023-05-19 15:47:53.763,19.00,11.00,19.00,6.00,83.00,-28,-79,-28,99,92,12,
2023-05-19 15:47:53.769,-15.00,-1.00,-6.00,3.00,0.00,-140,-102,-140,-116,95,-116,a
2023-05-19 15:47:53.773,19.00,12.00,20.00,6.00,83.00,-26,-79,-26,96,91,12,
2023-05-19 15:47:53.781,18.00,12.00,20.00,7.00,83.00,-26,-78,-26,98,91,12,
2023-05-19 15:47:53.787,-16.00,-1.00,-5.00,3.00,0.00,-146,-101,-146,-109,93,-109,a
2023-05-19 15:47:53.791,18.00,11.00,20.00,6.00,83.00,-27,-79,-27,98,92,12,
2023-05-19 15:47:53.798,-18.00,-2.00,-6.00,3.00,-1.00,-157,-100,-157,-105,93,-105,a
2023-05-19 15:47:53.802,-14.00,-1.00,-6.00,3.00,0.00,-172,-99,-172,-104,93,-104,a
2023-05-19 15:47:53.808,19.00,11.00,20.00,6.00,82.00,-27,-79,-27,96,91,12,
2023-05-19 15:47:53.816,18.00,12.00,20.00,6.00,83.00,-28,-79,-28,97,91,12,
2023-05-19 15:47:53.821,-16.00,-2.00,-6.00,3.00,0.00,153,-96,177,-103,93,-103,a
2023-05-19 15:47:53.827,19.00,11.00,20.00,6.00,83.00,-27,-79,-27,97,91,13,
2023-05-19 15:47:53.832,-15.00,-1.00,-6.00,3.00,0.00,128,-94,176,-99,92,-99,a
2023-05-19 15:47:53.837,18.00,12.00,22.00,6.00,82.00,-28,-79,-28,98,92,12,
2023-05-19 15:47:53.845,-13.00,-1.00,-5.00,4.00,0.00,121,-94,176,-98,91,-98,a
2023-05-19 15:47:53.853,-15.00,-1.00,-6.00,3.00,0.00,106,-93,174,-95,91,-95,a
2023-05-19 15:47:53.853,19.00,11.00,20.00,6.00,82.00,-28,-80,-28,97,91,13,
2023-05-19 15:47:53.863,19.00,12.00,21.00,6.00,82.00,-26,-79,-26,101,92,13,
2023-05-19 15:47:53.869,-17.00,-2.00,-5.00,3.00,0.00,93,-92,173,-91,89,-91,a
2023-05-19 15:47:53.869,19.00,12.00,20.00,7.00,83.00,-29,-79,-29,102,92,13,
2023-05-19 15:47:53.876,-14.00,-2.00,-6.00,3.00,0.00,90,-92,173,-90,89,-90,a
2023-05-19 15:47:53.881,19.00,11.00,21.00,7.00,83.00,-30,-81,-30,101,92,13,
2023-05-19 15:47:53.885,-17.00,-2.00,-6.00,3.00,0.00,105,-93,173,-89,89,-89,a
2023-05-19 15:47:53.892,-15.00,-2.00,-5.00,3.00,0.00,108,-94,173,-85,88,-85,a
2023-05-19 15:47:53.898,20.00,12.00,20.00,7.00,83.00,-31,-80,-31,101,92,14,
2023-05-19 15:47:53.904,20.00,12.00,20.00,7.00,83.00,-32,-81,-32,96,91,13,
2023-05-19 15:47:53.911,-17.00,-1.00,-5.00,3.00,0.00,114,-94,173,-83,87,-83,a
2023-05-19 15:47:53.917,18.00,12.00,20.00,5.00,83.00,-32,-80,-32,96,91,14,
2023-05-19 15:47:53.924,-12.00,-1.00,-6.00,3.00,0.00,113,-95,172,-82,87,-82,a
2023-05-19 15:47:53.924,19.00,12.00,20.00,8.00,82.00,-33,-81,-33,95,91,15,
2023-05-19 15:47:53.931,-15.00,-1.00,-6.00,3.00,0.00,112,-95,172,-81,86,-81,a
2023-05-19 15:47:53.937,-18.00,-2.00,-6.00,3.00,0.00,105,-94,171,-83,87,-83,a
2023-05-19 15:47:53.945,19.00,11.00,19.00,6.00,82.00,-31,-80,-31,98,92,14,
2023-05-19 15:47:53.951,18.00,12.00,21.00,6.00,83.00,-31,-79,-31,99,92,14,
2023-05-19 15:47:53.956,-16.00,-2.00,-5.00,3.00,0.00,96,-93,170,-81,86,-81,a
2023-05-19 15:47:53.962,18.00,12.00,20.00,7.00,83.00,-31,-79,-31,96,91,14,
2023-05-19 15:47:53.968,-16.00,-1.00,-6.00,3.00,0.00,93,-92,170,-83,87,-83,a
2023-05-19 15:47:53.974,19.00,11.00,20.00,6.00,83.00,-31,-80,-31,99,92,14,
2023-05-19 15:47:53.974,-16.00,-1.00,-5.00,3.00,0.00,79,-89,169,-82,86,-82,a
2023-05-19 15:47:53.982,18.00,12.00,20.00,6.00,83.00,-32,-80,-32,98,92,13,
2023-05-19 15:47:53.988,-16.00,-1.00,-5.00,3.00,0.00,83,-90,169,-83,87,-83,a
2023-05-19 15:47:53.993,18.00,12.00,19.00,6.00,83.00,-31,-79,-31,97,91,14,
2023-05-19 15:47:53.999,-16.00,-1.00,-6.00,3.00,0.00,77,-89,168,-84,87,-84,a
2023-05-19 15:47:54.003,18.00,12.00,20.00,6.00,83.00,-31,-79,-31,96,91,14,
2023-05-19 15:47:54.011,-16.00,-2.00,-5.00,3.00,0.00,81,-90,168,-84,87,-84,a
2023-05-19 15:47:54.017,19.00,11.00,21.00,6.00,82.00,-30,-79,-30,96,91,14,
2023-05-19 15:47:54.021,-16.00,-1.00,-6.00,3.00,0.00,85,-91,170,-84,87,-84,a
2023-05-19 15:47:54.028,19.00,12.00,21.00,6.00,83.00,-31,-79,-31,97,92,14,
2023-05-19 15:47:54.033,-15.00,-2.00,-6.00,3.00,0.00,85,-91,169,-85,87,-85,a
2023-05-19 15:47:54.038,18.00,11.00,19.00,6.00,83.00,-30,-79,-30,97,91,15,
2023-05-19 15:47:54.046,-16.00,-1.00,-5.00,4.00,0.00,93,-92,170,-81,86,-81,a
2023-05-19 15:47:54.046,19.00,11.00,19.00,6.00,83.00,-35,-80,-35,91,90,15,
2023-05-19 15:47:54.051,-17.00,-1.00,-5.00,3.00,0.00,91,-92,171,-81,87,-81,a
2023-05-19 15:47:54.058,19.00,12.00,20.00,6.00,83.00,-35,-80,-35,97,92,15,
2023-05-19 15:47:54.066,-18.00,-2.00,-6.00,4.00,0.00,89,-91,170,-81,87,-81,a
2023-05-19 15:47:54.071,18.00,11.00,20.00,7.00,82.00,-36,-79,-36,99,92,15,
2023-05-19 15:47:54.079,19.00,12.00,21.00,7.00,83.00,-35,-79,-35,96,91,16,
2023-05-19 15:47:54.079,-17.00,-1.00,-5.00,4.00,-1.00,91,-92,171,-82,87,-82,a
2023-05-19 15:47:54.085,-18.00,0.00,-5.00,3.00,0.00,91,-92,172,-80,87,-80,a
2023-05-19 15:47:54.092,18.00,11.00,21.00,6.00,82.00,-33,-79,-33,95,91,15,
2023-05-19 15:47:54.097,-12.00,-1.00,-6.00,4.00,0.00,104,-93,173,-80,87,-80,a
2023-05-19 15:47:54.102,18.00,11.00,21.00,7.00,82.00,-32,-79,-32,95,91,15,
2023-05-19 15:47:54.109,18.00,11.00,21.00,7.00,83.00,-32,-79,-32,98,92,15,
2023-05-19 15:47:54.113,-15.00,-1.00,-5.00,3.00,0.00,83,-91,172,-78,86,-78,a
2023-05-19 15:47:54.119,18.00,11.00,19.00,6.00,83.00,-32,-79,-32,93,90,15,
2023-05-19 15:47:54.124,-18.00,-1.00,-6.00,4.00,0.00,83,-91,171,-79,86,-79,a
2023-05-19 15:47:54.131,-16.00,0.00,-6.00,4.00,0.00,74,-89,171,-79,86,-79,a
2023-05-19 15:47:54.136,18.00,11.00,20.00,7.00,83.00,-36,-80,-36,97,92,15,
2023-05-19 15:47:54.141,-15.00,0.00,-6.00,4.00,0.00,73,-89,170,-80,86,-80,a
2023-05-19 15:47:54.146,19.00,12.00,20.00,7.00,82.00,-35,-79,-35,93,91,15,
2023-05-19 15:47:54.152,18.00,11.00,19.00,6.00,83.00,-35,-79,-35,95,91,15,
2023-05-19 15:47:54.157,-15.00,0.00,-5.00,3.00,0.00,74,-88,166,-79,86,-79,a
2023-05-19 15:47:54.162,19.00,12.00,20.00,6.00,83.00,-34,-79,-34,98,92,15,
2023-05-19 15:47:54.167,-13.00,-2.00,-6.00,3.00,0.00,79,-89,165,-79,86,-79,a
2023-05-19 15:47:54.176,-15.00,-2.00,-6.00,3.00,0.00,81,-89,162,-76,84,-76,a
2023-05-19 15:47:54.180,17.00,11.00,19.00,5.00,83.00,-35,-79,-35,97,91,15,
