2023-05-19 15:48:07.268,.00,2.00,-5.00,"7®ë)¯ÿ?z]ÊQjþŠ WªWI_'ª]@¯™ù-ðó2ºZ(Z¹°QëQë½ÚQ¹ÿ""@¯ÿaQ½”²•´QÝ¥¥Szë•¢«ÿhª« W•ê]°Ñµ@R•©¥÷?zÙšÝ¯ÊQ×@¯UÝuR•RÝ?LZ¯(®‹[®-jVmzëÿ"" Û""ú-""@«ÿ”YW•@WT´_°ÑÖ•Ríez¯$@«J¦'Ä³2º*ÚmRS›ëÍÿ)aj@É+D¨™µ/""è……û",,,,,,,,
2023-05-19 15:48:07.270,"«ÿÈÝÿÔ¹}”‘YRS7Ö5RS—)µÿJMF½¨J­þi—‚bŠr‚‚bjš’bjÊŠbjš’bjŠŠÂbÊ¢bjŠŠÂb",,,,,,,,,,,
2023-05-19 15:48:07.270,5,,,,,,,,,,,
2023-05-19 15:48:07.270,-16.00,2.00,-5.00,6.00,1.00,38,-91,179,-115,94,-115,a
2023-05-19 15:48:07.281,10.00,3.00,12.00,-3.00,87.00,-15,-80,-15,126,95,7,
2023-05-19 15:48:07.281,9.00,3.00,12.00,-4.00,87.00,-13,-81,-13,125,95,7,
2023-05-19 15:48:07.286,-17.00,2.00,-5.00,7.00,1.00,2,-91,179,-115,94,-115,a
2023-05-19 15:48:07.291,10.00,3.00,12.00,-3.00,88.00,-12,-80,-12,128,95,7,
2023-05-19 15:48:07.294,-16.00,2.00,-5.00,7.00,1.00,27,-91,179,-115,94,-115,a
2023-05-19 15:48:07.298,9.00,3.00,12.00,-2.00,87.00,-13,-80,-13,128,95,6,
2023-05-19 15:48:07.300,-15.00,2.00,-5.00,7.00,1.00,-16,-91,-16,-117,94,-117,a
2023-05-19 15:48:07.307,10.00,3.00,12.00,-3.00,88.00,-13,-80,-13,131,95,6,
2023-05-19 15:48:07.315,-15.00,2.00,-5.00,7.00,1.00,-84,-91,-84,-115,94,-115,a
2023-05-19 15:48:07.321,9.00,2.00,11.00,-3.00,88.00,-14,-81,-14,123,94,7,
2023-05-19 15:48:07.325,-15.00,2.00,-5.00,7.00,1.00,-42,-91,-42,-114,93,-114,a
2023-05-19 15:48:07.330,9.00,3.00,11.00,-4.00,87.00,-14,-80,-14,127,95,7,
2023-05-19 15:48:07.334,-14.00,2.00,-4.00,8.00,1.00,-63,-91,-63,-116,94,-116,a
2023-05-19 15:48:07.340,9.00,4.00,11.00,-4.00,88.00,-13,-80,-13,129,96,7,
2023-05-19 15:48:07.345,11.00,3.00,12.00,-4.00,87.00,-14,-81,-14,122,95,8,
2023-05-19 15:48:07.350,-17.00,2.00,-5.00,7.00,1.00,-43,-91,-43,-118,94,-118,a
2023-05-19 15:48:07.361,-17.00,2.00,-5.00,7.00,1.00,6,-91,179,-117,94,-117,a
2023-05-19 15:48:07.365,10.00,3.00,11.00,-3.00,88.00,-15,-81,-15,125,95,7,
2023-05-19 15:48:07.369,-15.00,2.00,-4.00,7.00,1.00,-28,-91,-28,-116,94,-116,a
2023-05-19 15:48:07.373,9.00,3.00,12.00,-4.00,88.00,-15,-81,-15,123,94,7,
2023-05-19 15:48:07.379,10.00,3.00,12.00,-3.00,88.00,-17,-80,-17,128,95,7,
2023-05-19 15:48:07.386,-13.00,3.00,-4.00,6.00,1.00,-71,-91,-71,-114,94,-114,a
2023-05-19 15:48:07.391,9.00,3.00,11.00,-4.00,88.00,-16,-81,-16,128,95,7,
2023-05-19 15:48:07.395,-15.00,2.00,-5.00,7.00,1.00,-15,-91,-15,-114,93,-114,a
2023-05-19 15:48:07.406,-15.00,2.00,-5.00,7.00,1.00,-57,-91,-57,-117,94,-117,a
2023-05-19 15:48:07.411,9.00,3.00,13.00,-2.00,88.00,-16,-81,-16,130,96,7,
2023-05-19 15:48:07.417,-11.00,2.00,-5.00,6.00,1.00,-48,-91,-48,-117,94,-117,a
2023-05-19 15:48:07.423,9.00,2.00,11.00,-4.00,88.00,-14,-80,-14,125,95,7,
2023-05-19 15:48:07.428,9.00,3.00,12.00,-2.00,88.00,-15,-81,-15,122,94,7,
2023-05-19 15:48:07.433,10.00,3.00,12.00,-3.00,88.00,-14,-80,-14,121,94,8,
2023-05-19 15:48:07.437,-14.00,2.00,-4.00,9.00,1.00,-57,-91,-57,-115,94,-115,a
2023-05-19 15:48:07.444,-13.00,3.00,-5.00,7.00,1.00,-32,-90,-32,-117,94,-117,a
2023-05-19 15:48:07.449,11.00,4.00,12.00,-2.00,87.00,-13,-81,-13,120,94,7,
2023-05-19 15:48:07.455,-15.00,2.00,-5.00,6.00,2.00,-34,-90,-34,-116,94,-116,a
2023-05-19 15:48:07.460,10.00,1.00,12.00,-3.00,87.00,-18,-80,-18,120,94,7,
2023-05-19 15:48:07.465,-14.00,2.00,-5.00,7.00,1.00,-28,-91,-28,-115,94,-115,a
2023-05-19 15:48:07.470,9.00,4.00,12.00,-2.00,87.00,-17,-81,-17,121,94,7,
2023-05-19 15:48:07.476,9.00,3.00,12.00,-3.00,88.00,-18,-81,-18,122,95,8,
2023-05-19 15:48:07.482,-17.00,2.00,-4.00,8.00,2.00,-27,-91,-27,-116,94,-116,a
2023-05-19 15:48:07.489,-15.00,3.00,-5.00,6.00,1.00,-19,-91,-19,-117,94,-117,a
2023-05-19 15:48:07.494,10.00,3.00,12.00,-2.00,88.00,-17,-81,-17,122,94,7,
