2023-05-19 15:38:21.585,20.00,32.00,33.00,19.00,-6.00,-28,-81,-28,90,90,10,,
2023-05-19 15:38:21.590,-10.00,26.00,5.00,14.00,9.00,112,-93,177,-105,92,-105,a,
2023-05-19 15:38:21.595,22.00,32.00,33.00,18.00,-6.00,-31,-82,-31,91,90,11,,
2023-05-19 15:38:21.599,-7.00,26.00,5.00,14.00,9.00,119,-93,176,-103,92,-103,a,
2023-05-19 15:38:21.606,-7.00,26.00,5.00,15.00,10.00,103,-92,176,-103,92,-103,a,
2023-05-19 15:38:21.611,21.00,32.00,33.00,18.00,-6.00,-30,-82,-30,93,90,11,,
2023-05-19 15:38:21.617,21.00,32.00,33.00,18.00,-6.00,-28,-81,-28,96,91,10,,
2023-05-19 15:38:21.624,-5.00,27.00,5.00,14.00,9.00,110,-93,176,-103,92,-103,a,
2023-05-19 15:38:21.629,22.00,32.00,32.00,19.00,-6.00,-30,-82,-30,93,90,11,,
2023-05-19 15:38:21.634,-7.00,26.00,5.00,14.00,8.00,115,-93,176,-104,92,-104,a,
2023-05-19 15:38:21.639,21.00,30.00,32.00,16.00,-5.00,-29,-82,-29,93,90,10,,
2023-05-19 15:38:21.646,-9.00,27.00,5.00,14.00,9.00,112,-93,177,-106,93,-106,a,
2023-05-19 15:38:21.652,22.00,33.00,32.00,18.00,-6.00,-32,-82,-32,88,89,11,,
2023-05-19 15:38:21.658,-11.00,26.00,5.00,14.00,9.00,101,-92,176,-106,93,-106,a,
2023-05-19 15:38:21.665,-13.00,26.00,5.00,14.00,9.00,102,-92,176,-103,92,-103,a,
2023-05-19 15:38:21.670,21.00,32.00,33.00,19.00,-6.00,-32,-82,-32,90,90,10,,
2023-05-19 15:38:21.675,22.00,31.00,33.00,19.00,-6.00,-32,-82,-32,94,90,11,,
2023-05-19 15:38:21.681,-10.00,26.00,5.00,14.00,9.00,96,-92,176,-104,92,-104,a,
2023-05-19 15:38:21.685,21.00,30.00,32.00,19.00,-6.00,-31,-82,-31,93,90,10,,
2023-05-19 15:38:21.691,-9.00,26.00,5.00,15.00,10.00,109,-93,176,-102,92,-102,a,
2023-05-19 15:38:21.696,21.00,31.00,33.00,19.00,-6.00,-32,-82,-32,89,89,11,,
2023-05-19 15:38:21.701,-9.00,26.00,5.00,14.00,9.00,102,-92,176,-105,92,-105,a,
2023-05-19 15:38:21.709,22.00,31.00,33.00,19.00,-6.00,-33,-82,-33,87,89,11,,
2023-05-19 15:38:21.718,-5.00,26.00,5.00,14.00,9.00,115,-93,176,-106,93,-106,a,
2023-05-19 15:38:21.718,21.00,32.00,33.00,16.00,-6.00,-33,-82,-33,92,90,11,,
2023-05-19 15:38:21.725,22.00,32.00,33.00,19.00,-6.00,-33,-81,-33,89,89,11,,
2023-05-19 15:38:21.731,-9.00,26.00,5.00,15.00,9.00,97,-92,174,-106,93,-106,a,
2023-05-19 15:38:21.736,-8.00,26.00,5.00,14.00,9.00,97,-92,173,-105,93,-105,a,
2023-05-19 15:38:21.742,22.00,31.00,33.00,19.00,-6.00,-30,-81,-30,91,90,11,,
2023-05-19 15:38:21.747,-10.00,26.00,4.00,14.00,9.00,91,-92,172,-103,92,-103,a,
2023-05-19 15:38:21.752,21.00,32.00,33.00,19.00,-6.00,-30,-81,-30,89,89,11,,
2023-05-19 15:38:21.759,22.00,31.00,33.00,19.00,-6.00,-29,-81,-29,87,89,10,,
2023-05-19 15:38:21.765,-8.00,26.00,5.00,14.00,9.00,97,-93,171,-100,91,-100,a,
2023-05-19 15:38:21.768,22.00,33.00,34.00,19.00,-6.00,-28,-81,-28,91,90,10,,
2023-05-19 15:38:21.775,-8.00,26.00,5.00,15.00,10.00,88,-91,172,-95,90,-95,a,
2023-05-19 15:38:21.779,-10.00,26.00,5.00,16.00,9.00,91,-92,172,-91,89,-91,a,
2023-05-19 15:38:21.784,21.00,31.00,33.00,18.00,-6.00,-27,-81,-27,88,89,10,,
2023-05-19 15:38:21.794,22.00,32.00,33.00,19.00,-6.00,-28,-81,-28,89,89,11,,
2023-05-19 15:38:21.799,-10.00,27.00,5.00,14.00,9.00,75,-88,168,-92,90,-92,a,
2023-05-19 15:38:21.807,23.00,31.00,33.00,19.00,-6.00,-27,-81,-27,94,90,10,,
2023-05-19 15:38:21.811,-11.00,26.00,5.00,15.00,9.00,87,-91,166,-95,91,-95,a,
2023-05-19 15:38:21.815,21.00,31.00,33.00,18.00,-6.00,-29,-82,-29,89,89,10,,
2023-05-19 15:38:21.821,-5.00,27.00,5.00,14.00,9.00,74,-87,163,-96,91,-96,a,
2023-05-19 15:38:21.826,-8.00,27.00,6.00,14.00,9.00,96,-94,160,-93,90,-93,a,
2023-05-19 15:38:21.831,23.00,32.00,33.00,18.00,-6.00,-29,-82,-29,90,90,11,,
2023-05-19 15:38:21.837,22.00,33.00,34.00,19.00,-6.00,-30,-82,-30,90,90,10,,
2023-05-19 15:38:21.844,-7.00,30.00,7.00,15.00,9.00,94,-94,155,-89,89,-89,a,
2023-05-19 15:38:21.848,21.00,33.00,33.00,18.00,-6.00,-29,-82,-29,94,90,11,,
2023-05-19 15:38:21.852,-12.00,33.00,8.00,16.00,9.00,98,-96,151,-84,86,-84,a,
2023-05-19 15:38:21.858,21.00,31.00,33.00,18.00,-6.00,-28,-82,-28,96,91,11,,
2023-05-19 15:38:21.862,-8.00,36.00,10.00,18.00,9.00,92,-93,147,-78,84,-78,a,
2023-05-19 15:38:21.868,-8.00,38.00,12.00,21.00,9.00,89,-91,142,-79,84,-79,a,
2023-05-19 15:38:21.875,21.00,31.00,33.00,19.00,-6.00,-26,-81,-26,92,90,10,,
2023-05-19 15:38:21.883,23.00,33.00,35.00,20.00,-7.00,-24,-81,-24,91,90,9,,
2023-05-19 15:38:21.889,-12.00,45.00,19.00,27.00,10.00,84,-87,140,-81,84,-81,a,
2023-05-19 15:38:21.893,21.00,32.00,33.00,18.00,-6.00,-27,-82,-27,92,90,10,,
2023-05-19 15:38:21.898,-10.00,51.00,25.00,31.00,10.00,84,-87,138,-84,85,-84,a,
2023-05-19 15:38:21.903,22.00,30.00,33.00,19.00,-6.00,-27,-82,-27,96,91,9,,
2023-05-19 15:38:21.908,-10.00,53.00,32.00,37.00,10.00,88,-90,138,-86,86,-86,a,
2023-05-19 15:38:21.914,21.00,32.00,33.00,20.00,-6.00,-27,-82,-27,100,91,10,,
2023-05-19 15:38:21.922,-11.00,63.00,40.00,41.00,10.00,86,-88,139,-86,86,-86,a,
2023-05-19 15:38:21.927,22.00,31.00,33.00,18.00,-6.00,-27,-82,-27,97,91,10,,
2023-05-19 15:38:21.932,-5.00,80.00,59.00,52.00,10.00,83,-86,141,-81,82,-81,a,
2023-05-19 15:38:21.937,22.00,32.00,33.00,19.00,-6.00,-28,-82,-28,94,90,10,,
2023-05-19 15:38:21.943,-7.00,90.00,69.00,57.00,12.00,83,-85,136,-76,77,-76,a,
2023-05-19 15:38:21.948,22.00,31.00,33.00,19.00,-6.00,-30,-82,-30,95,90,9,,
2023-05-19 15:38:21.953,-9.00,98.00,77.00,62.00,12.00,84,-86,134,-74,74,-74,a,
2023-05-19 15:38:21.958,22.00,33.00,32.00,18.00,-6.00,-33,-83,-33,95,90,10,,
2023-05-19 15:38:21.963,22.00,31.00,33.00,19.00,-6.00,-31,-83,-31,94,90,11,,
2023-05-19 15:38:21.967,-9.00,115.00,93.00,71.00,14.00,86,-88,135,-71,72,-71,a,
2023-05-19 15:38:21.974,-9.00,123.00,100.00,76.00,14.00,98,-102,126,-69,65,-69,a,
2023-05-19 15:38:21.979,22.00,32.00,33.00,18.00,-6.00,-30,-83,-30,94,90,11,,
2023-05-19 15:38:21.984,-6.00,130.00,104.00,79.00,15.00,92,-95,131,-70,67,-70,a,
2023-05-19 15:38:21.991,21.00,31.00,34.00,19.00,-6.00,-28,-83,-28,93,90,11,,
2023-05-19 15:38:22.000,-5.00,139.00,111.00,85.00,16.00,91,-93,130,-73,67,-73,a,
2023-05-19 15:38:22.007,22.00,32.00,33.00,19.00,-6.00,-26,-83,-26,101,92,9,,
2023-05-19 15:38:22.011,21.00,31.00,32.00,19.00,-6.00,-23,-82,-23,95,91,10,,
2023-05-19 15:38:22.015,-4.00,141.00,115.00,87.00,18.00,93,-96,134,-75,72,-75,a,
2023-05-19 15:38:22.023,-2.00,144.00,118.00,91.00,19.00,90,-93,127,-74,64,-74,a,
2023-05-19 15:38:22.023,22.00,32.00,33.00,18.00,-6.00,-23,-82,-23,101,91,9,,
2023-05-19 15:38:22.032,21.00,30.00,33.00,18.00,-6.00,-22,-82,-22,103,92,10,,
2023-05-19 15:38:22.040,-1.00,148.00,122.00,94.00,21.00,92,-95,126,-74,67,-74,a,
2023-05-19 15:38:22.044,24.00,32.00,33.00,19.00,-6.00,-24,-82,-24,103,92,9,,
2023-05-19 15:38:22.049,-1.00,150.00,123.00,96.00,24.00,100,-107,122,-75,67,-75,a,
2023-05-19 15:38:22.056,22.00,32.00,33.00,19.00,-6.00,-21,-82,-21,103,92,9,,
2023-05-19 15:38:22.056,0.00,150.00,124.00,97.00,26.00,100,-105,126,-75,61,-75,a,
2023-05-19 15:38:22.068,22.00,32.00,33.00,18.00,-6.00,-25,-82,-25,101,91,9,,
2023-05-19 15:38:22.074,0.00,151.00,126.00,99.00,29.00,104,-112,124,-80,75,-80,a,
2023-05-19 15:38:22.079,22.00,31.00,33.00,19.00,-6.00,-27,-82,-27,103,92,9,,
2023-05-19 15:38:22.086,-3.00,152.00,128.00,99.00,31.00,105,-114,123,-79,70,-79,a,
2023-05-19 15:38:22.092,22.00,32.00,33.00,19.00,-6.00,-28,-82,-28,104,92,9,,
2023-05-19 15:38:22.096,2.00,152.00,129.00,99.00,31.00,104,-113,124,-80,71,-80,a,
2023-05-19 15:38:22.101,21.00,31.00,33.00,19.00,-7.00,-29,-82,-29,100,91,9,,
2023-05-19 15:38:22.107,3.00,153.00,132.00,100.00,33.00,108,-118,123,-81,68,-81,a,
2023-05-19 15:38:22.113,22.00,31.00,33.00,19.00,-6.00,-32,-83,-32,100,91,10,,
2023-05-19 15:38:22.118,2.00,153.00,132.00,100.00,33.00,109,-121,122,-82,71,-82,a,
2023-05-19 15:38:22.124,21.00,31.00,32.00,19.00,-6.00,-31,-83,-31,102,91,9,,
2023-05-19 15:38:22.132,5.00,153.00,133.00,99.00,34.00,109,-122,120,-80,65,-80,a,
2023-05-19 15:38:22.132,22.00,32.00,33.00,19.00,-6.00,-29,-83,-29,100,91,10,,
2023-05-19 15:38:22.139,22.00,32.00,33.00,18.00,-6.00,-28,-83,-28,94,90,10,,
2023-05-19 15:38:22.145,1.00,155.00,134.00,98.00,32.00,115,-140,113,-82,63,-82,a,
2023-05-19 15:38:22.150,2.00,155.00,136.00,97.00,29.00,106,-115,123,-81,67,-81,a,
2023-05-19 15:38:22.156,21.00,31.00,32.00,19.00,-6.00,-26,-82,-26,99,91,9,,
2023-05-19 15:38:22.162,4.00,154.00,137.00,97.00,27.00,106,-116,122,-83,71,-83,a,
2023-05-19 15:38:22.166,21.00,32.00,34.00,19.00,-6.00,-22,-82,-22,96,91,10,,
2023-05-19 15:38:22.176,0.00,153.00,135.00,96.00,26.00,104,-111,125,-85,73,-85,a,
2023-05-19 15:38:22.179,23.00,33.00,33.00,21.00,-6.00,-22,-82,-22,95,90,9,,
2023-05-19 15:38:22.185,23.00,32.00,33.00,19.00,-6.00,-19,-82,-19,93,90,9,,
2023-05-19 15:38:22.191,3.00,153.00,136.00,96.00,21.00,116,-121,131,-80,63,-80,a,
2023-05-19 15:38:22.199,2.00,153.00,136.00,95.00,19.00,115,-116,135,-82,65,-82,a,
2023-05-19 15:38:22.205,21.00,31.00,32.00,19.00,-6.00,-16,-81,-16,97,91,9,,
2023-05-19 15:38:22.212,3.00,152.00,134.00,95.00,17.00,112,-112,138,-83,64,-83,a,
2023-05-19 15:38:22.212,22.00,31.00,32.00,19.00,-6.00,-15,-81,-15,92,90,9,,
2023-05-19 15:38:22.217,22.00,32.00,34.00,19.00,-6.00,-15,-81,-15,95,90,8,,
2023-05-19 15:38:22.222,1.00,152.00,133.00,94.00,15.00,122,-113,149,-83,56,-83,a,
2023-05-19 15:38:22.227,22.00,31.00,32.00,19.00,-6.00,-14,-80,-14,92,90,9,,
2023-05-19 15:38:22.234,2.00,152.00,133.00,94.00,15.00,122,-108,155,-83,40,-83,a,
2023-05-19 15:38:22.241,2.00,151.00,133.00,93.00,15.00,126,-107,158,-83,41,-83,a,
2023-05-19 15:38:22.246,21.00,32.00,34.00,19.00,-6.00,-17,-81,-17,94,90,10,,
2023-05-19 15:38:22.253,22.00,31.00,33.00,19.00,-6.00,-20,-82,-20,93,90,10,,
2023-05-19 15:38:22.258,2.00,150.00,133.00,94.00,14.00,98,-94,162,-92,102,-92,a,
2023-05-19 15:38:22.263,22.00,31.00,33.00,19.00,-6.00,-22,-82,-22,91,90,11,,
2023-05-19 15:38:22.268,4.00,152.00,133.00,92.00,14.00,92,-92,174,-88,-64,-88,a,
2023-05-19 15:38:22.277,22.00,33.00,34.00,19.00,-6.00,-23,-82,-23,94,91,12,,
2023-05-19 15:38:22.280,0.00,149.00,132.00,92.00,12.00,-93,-92,-93,-81,-70,-81,a,
2023-05-19 15:38:22.288,22.00,32.00,33.00,19.00,-6.00,-24,-82,-24,96,91,10,,
2023-05-19 15:38:22.292,0.00,150.00,132.00,92.00,11.00,-72,-83,-72,-112,-109,-112,a,
2023-05-19 15:38:22.299,21.00,32.00,33.00,19.00,-6.00,-24,-82,-24,97,91,11,,
2023-05-19 15:38:22.305,4.00,151.00,130.00,92.00,11.00,-52,-68,-52,-124,-116,-124,a,
2023-05-19 15:38:22.311,21.00,30.00,35.00,18.00,-6.00,-25,-82,-25,98,91,10,,
2023-05-19 15:38:22.315,0.00,149.00,130.00,91.00,10.00,-95,-100,-95,61,-85,168,a,
2023-05-19 15:38:22.321,22.00,32.00,32.00,19.00,-6.00,-25,-82,-25,95,90,10,,
2023-05-19 15:38:22.329,1.00,151.00,129.00,91.00,8.00,-93,-112,-93,103,-100,147,a,
2023-05-19 15:38:22.334,21.00,31.00,32.00,19.00,-6.00,-26,-82,-26,95,91,10,,
2023-05-19 15:38:22.339,0.00,150.00,130.00,91.00,6.00,-77,-42,-77,110,-101,156,a,
2023-05-19 15:38:22.344,21.00,31.00,33.00,19.00,-6.00,-27,-82,-27,94,90,10,,
2023-05-19 15:38:22.349,3.00,149.00,129.00,91.00,6.00,-75,-14,-75,98,-98,142,a,
2023-05-19 15:38:22.356,21.00,32.00,33.00,19.00,-6.00,-29,-81,-29,100,92,10,,
2023-05-19 15:38:22.361,22.00,31.00,33.00,19.00,-6.00,-32,-81,-32,97,91,12,,
2023-05-19 15:38:22.366,0.00,149.00,128.00,91.00,4.00,-77,28,-77,88,-90,134,a,
2023-05-19 15:38:22.372,2.00,149.00,128.00,91.00,3.00,-77,41,-77,91,-93,133,a,
2023-05-19 15:38:22.378,21.00,31.00,32.00,19.00,-6.00,-34,-82,-34,99,92,12,,
2023-05-19 15:38:22.381,-2.00,149.00,128.00,91.00,3.00,-74,19,-74,93,-97,123,a,
2023-05-19 15:38:22.387,21.00,31.00,33.00,19.00,-6.00,-35,-82,-35,96,91,12,,
2023-05-19 15:38:22.395,21.00,31.00,32.00,19.00,-6.00,-38,-82,-38,91,90,13,,
2023-05-19 15:38:22.400,0.00,148.00,127.00,91.00,2.00,-75,41,-75,84,-82,121,a,
2023-05-19 15:38:22.405,21.00,31.00,32.00,18.00,-6.00,-36,-82,-36,90,90,13,,
2023-05-19 15:38:22.410,3.00,148.00,127.00,91.00,1.00,-73,34,-73,80,-78,125,a,
2023-05-19 15:38:22.418,2.00,147.00,126.00,91.00,1.00,-73,38,-73,82,-79,120,a,
2023-05-19 15:38:22.425,21.00,31.00,32.00,17.00,-6.00,-37,-82,-37,87,89,14,,
2023-05-19 15:38:22.432,2.00,147.00,126.00,90.00,1.00,-67,17,-67,84,-81,118,a,
2023-05-19 15:38:22.432,19.00,33.00,32.00,18.00,-6.00,-36,-82,-36,86,89,13,,
2023-05-19 15:38:22.438,22.00,31.00,32.00,19.00,-6.00,-35,-82,-35,86,89,13,,
2023-05-19 15:38:22.444,2.00,147.00,126.00,91.00,1.00,-66,23,-66,69,-66,128,a,
2023-05-19 15:38:22.450,18.00,31.00,32.00,18.00,-6.00,-34,-81,-34,83,88,14,,
2023-05-19 15:38:22.456,1.00,146.00,126.00,90.00,1.00,-66,33,-66,64,-57,124,a,
2023-05-19 15:38:22.464,21.00,31.00,32.00,19.00,-6.00,-30,-80,-30,87,89,13,,
2023-05-19 15:38:22.468,0.00,146.00,125.00,90.00,1.00,-56,27,-56,44,-52,141,a,
2023-05-19 15:38:22.474,5.00,146.00,126.00,90.00,1.00,-58,39,-58,28,-44,150,a,
2023-05-19 15:38:22.479,21.00,31.00,32.00,18.00,-6.00,-32,-81,-32,85,88,14,,
2023-05-19 15:38:22.484,21.00,31.00,32.00,18.00,-6.00,-31,-80,-31,84,88,13,,
2023-05-19 15:38:22.491,2.00,146.00,125.00,90.00,1.00,-50,60,-50,-14,-30,-14,a,
2023-05-19 15:38:22.496,21.00,31.00,32.00,18.00,-6.00,-30,-80,-30,88,89,12,,
2023-05-19 15:38:22.501,4.00,146.00,124.00,90.00,0.00,39,70,16,-36,-26,-36,a,
2023-05-19 15:38:22.508,2.00,146.00,125.00,90.00,0.00,80,79,50,-46,-27,-46,a,
2023-05-19 15:38:22.513,21.00,31.00,32.00,18.00,-6.00,-28,-80,-28,79,87,11,,
2023-05-19 15:38:22.516,2.00,146.00,123.00,90.00,0.00,84,80,61,-53,-28,-53,a,
2023-05-19 15:38:22.523,21.00,31.00,33.00,18.00,-6.00,-26,-80,-26,81,88,11,,
2023-05-19 15:38:22.528,21.00,31.00,33.00,18.00,-6.00,-26,-80,-26,81,88,11,,
2023-05-19 15:38:22.532,0.00,145.00,124.00,90.00,1.00,85,79,65,-59,-29,-59,a,
2023-05-19 15:38:22.539,21.00,31.00,33.00,18.00,-6.00,-26,-80,-26,81,88,10,,
2023-05-19 15:38:22.543,3.00,146.00,124.00,89.00,0.00,84,78,64,-59,-31,-59,a,
2023-05-19 15:38:22.549,3.00,146.00,123.00,90.00,0.00,90,90,62,-60,-34,-60,a,
2023-05-19 15:38:22.555,21.00,30.00,32.00,18.00,-6.00,-25,-80,-25,80,88,10,,
2023-05-19 15:38:22.561,21.00,31.00,32.00,18.00,-6.00,-22,-80,-22,83,88,9,,
2023-05-19 15:38:22.567,4.00,146.00,123.00,89.00,0.00,95,97,49,-58,-46,-58,a,
2023-05-19 15:38:22.572,24.00,30.00,33.00,18.00,-6.00,-23,-80,-23,83,88,9,,
2023-05-19 15:38:22.577,1.00,145.00,122.00,89.00,0.00,109,104,36,-56,-53,-56,a,
2023-05-19 15:38:22.581,21.00,32.00,32.00,19.00,-6.00,-23,-80,-23,91,90,10,,
2023-05-19 15:38:22.590,1.00,145.00,122.00,89.00,0.00,111,101,28,-55,-58,-55,a,
2023-05-19 15:38:22.595,2.00,145.00,122.00,89.00,0.00,102,96,26,-52,-61,-52,a,
2023-05-19 15:38:22.599,21.00,32.00,32.00,18.00,-6.00,-22,-81,-22,88,89,11,,
2023-05-19 15:38:22.604,21.00,31.00,32.00,18.00,-6.00,-25,-82,-25,91,90,12,,
2023-05-19 15:38:22.609,0.00,144.00,122.00,89.00,0.00,84,87,27,-45,-62,-45,a,
2023-05-19 15:38:22.614,21.00,30.00,32.00,18.00,-6.00,-32,-83,-32,85,88,14,,
2023-05-19 15:38:22.619,2.00,145.00,122.00,89.00,0.00,78,84,25,-38,-60,-38,a,
2023-05-19 15:38:22.624,21.00,30.00,31.00,16.00,-5.00,-38,-83,-38,85,88,15,,
2023-05-19 15:38:22.630,2.00,146.00,122.00,89.00,0.00,71,81,22,-36,-60,-36,a,
2023-05-19 15:38:22.642,20.00,30.00,32.00,16.00,-5.00,-40,-85,-40,84,88,18,,
2023-05-19 15:38:22.646,2.00,144.00,120.00,88.00,0.00,60,80,16,-27,-58,-27,a,
2023-05-19 15:38:22.652,20.00,30.00,30.00,16.00,-5.00,-41,-85,-41,82,87,18,,
2023-05-19 15:38:22.656,3.00,144.00,121.00,88.00,0.00,46,79,10,-26,-57,-26,a,
2023-05-19 15:38:22.662,20.00,30.00,32.00,16.00,-6.00,-37,-84,-37,79,86,18,,
2023-05-19 15:38:22.667,2.00,144.00,121.00,88.00,1.00,32,81,5,-25,-56,-25,a,
2023-05-19 15:38:22.673,20.00,30.00,31.00,18.00,-6.00,-37,-84,-37,78,85,19,,
2023-05-19 15:38:22.673,-2.00,144.00,121.00,88.00,0.00,32,79,6,-27,-55,-27,a,
2023-05-19 15:38:22.684,20.00,30.00,31.00,16.00,-6.00,-32,-82,-32,76,85,17,,
2023-05-19 15:38:22.689,2.00,144.00,120.00,88.00,0.00,50,73,19,-31,-51,-31,a,
2023-05-19 15:38:22.693,21.00,30.00,31.00,16.00,-6.00,-28,-81,-28,78,86,16,,
2023-05-19 15:38:22.700,2.00,144.00,121.00,88.00,0.00,56,75,21,-33,-51,-33,a,
2023-05-19 15:38:22.708,21.00,30.00,31.00,16.00,-5.00,-26,-79,-26,78,86,15,,
2023-05-19 15:38:22.715,1.00,143.00,121.00,89.00,0.00,70,68,48,-35,-50,-35,a,
2023-05-19 15:38:22.724,20.00,31.00,31.00,16.00,-6.00,-23,-78,-23,83,88,15,,
2023-05-19 15:38:22.729,0.00,143.00,121.00,88.00,0.00,48,63,29,-36,-47,-36,a,
2023-05-19 15:38:22.734,21.00,30.00,30.00,17.00,-5.00,-24,-77,-24,79,87,12,,
2023-05-19 15:38:22.740,2.00,141.00,121.00,89.00,0.00,66,80,21,-36,-43,-36,a,
2023-05-19 15:38:22.746,20.00,30.00,31.00,16.00,-5.00,-26,-78,-26,87,89,13,,
2023-05-19 15:38:22.757,1.00,142.00,120.00,87.00,0.00,78,86,18,-31,-40,-31,a,
2023-05-19 15:38:22.761,19.00,30.00,32.00,15.00,-5.00,-28,-78,-28,89,89,12,,
2023-05-19 15:38:22.761,1.00,144.00,121.00,87.00,0.00,65,80,19,-37,-42,-37,a,
2023-05-19 15:38:22.761,19.00,30.00,31.00,16.00,-5.00,-32,-79,-32,91,90,13,,
