2022-12-06 22:18:51.528,��b���bj��bj���j,,,,,,,,,,,,,
2022-12-06 22:18:53.992,-81.00,-310.00,-20.00,258.00,-134.00,61,141,41,-127,,,,,
2022-12-06 22:18:54.047,-81.00,-310.00,-19.00,258.00,-144.00,-27,-181,39,-135,,,,,
2022-12-06 22:18:54.110,-78.00,-310.00,-17.00,258.00,-150.00,-57,-165,43,-165,,,,,
2022-12-06 22:18:54.158,-81.00,-310.00,-18.00,258.00,-154.00,-117,-93,-146,-93,,,,,
2022-12-06 22:18:54.221,-81.00,-310.00,-17.00,258.00,-156.00,-79,117,34,-116,,,,,
2022-12-06 22:18:54.284,-81.00,-310.00,-17.00,258.00,-156.00,-22,-161,51,-138,,,,,
2022-12-06 22:18:54.331,-81.00,-310.00,-17.00,258.00,-156.00,93,89,-150,-91,,,,,
2022-12-06 22:18:54.394,-81.00,-310.00,-17.00,258.00,-157.00,82,119,20,-123,,,,,
2022-12-06 22:18:54.441,-81.00,-310.00,-17.00,258.00,-157.00,22,169,52,-124,,,,,
2022-12-06 22:18:54.505,-81.00,-310.00,-17.00,258.00,-157.00,86,114,57,-116,,,,,
2022-12-06 22:18:54.551,-81.00,-310.00,-17.00,258.00,-157.00,74,119,42,-116,,,,,
2022-12-06 22:18:54.614,-80.00,-310.00,-17.00,258.00,-155.00,72,128,51,-119,,,,,
2022-12-06 22:18:54.661,-78.00,-310.00,-15.00,258.00,-151.00,74,120,,258.00,-150.00,86,101,-64,-108
2022-12-06 22:18:54.772,-79.00,-310.00,-18.00,258.00,-149.00,92,101,-113,-113,,,,,
2022-12-06 22:18:54.830,-80.00,-310.00,-18.00,258.00,-148.00,92,99,-105,-113,,,,,
2022-12-06 22:18:54.882,-80.00,-310.00,-18.00,258.00,-148.00,94,98,-110,-115,,,,,
2022-12-06 22:18:54.930,-80.00,-310.00,-18.00,258.00,-147.00,93,97,-103,-114,,,,,
2022-12-06 22:18:55.003,-80.00,-310.00,-18.00,258.00,-147.00,93,100,-103,-125,,,,,
2022-12-06 22:18:55.056,-76.00,-310.00,-16.00,258.00,-142.00,89,101,-91,-126,,,,,
2022-12-06 22:18:55.118,-80.00,-310.00,-18.00,258.00,-146.00,88,102,-85,-133,,,,,
2022-12-06 22:18:55.167,-80.00,-310.00,-18.00,258.00,-147.00,90,101,-93,-133,,,,,
