2022-12-05 21:53:21.648,�bj���bj��b���j,,,,,,,,,,
2022-12-05 21:53:21.648,226.00,-3.00,-61.00,0.00,203.00,-30,-177,-30,160,,
2022-12-05 21:53:21.648,226.00,-4.00,-61.00,0.00,203.00,-32,-175,-27,162,,
2022-12-05 21:53:21.648,226.00,-4.00,-61.00,0.00,203.00,-32,-175,-26,163,,
2022-12-05 21:53:21.648,226.00,-3.00,-61.00,0.00,203.00,-33,-176,-27,162,,
2022-12-05 21:53:21.648,226.00,-3.00,-61.00,0.00,203.00,-32,-176,-28,162,,
2022-12-05 21:53:21.648,226.00,-3.00,-60.00,0.00,203.00,-32,-176,-27,162,,
2022-12-05 21:53:21.648,227.00,-4.00,-61.00,0.00,203.00,-32,-177,-27,162,,
2022-12-05 21:53:21.648,226.00,-4.00,-61.00,0.00,203.00,-33,-175,-27,163,,
2022-12-05 21:53:21.664,226.00,-3.00,-61.00,0.00,203.00,-32,-176,-26,163,,
2022-12-05 21:53:21.719,226.00,-2.00,-61.00,0.00,203.00,-31,-177,-28,161,,
2022-12-05 21:53:21.770,226.00,-2.00,-61.00,0.00,203.00,-31,-177,-29,161,,
2022-12-05 21:53:21.818,226.00,-3.00,-61.00,0.00,203.00,-31,-177,-27,162,,
2022-12-05 21:53:21.878,226.00,-2.00,-61.00,0.00,203.00,-31,-177,-26,162,,
2022-12-05 21:53:21.925,226.00,-2.00,-61.00,0.00,203.00,-31,-176,-27,162,,
2022-12-05 21:53:21.972,226.00,-2.00,-61.00,0.00,203.00,-32,-176,-27,162,,
2022-12-05 21:53:22.034,225.00,-2.00,-60.00,0.00,203.00,-34,-175,-25,163,,
2022-12-05 21:53:22.082,227.00,0.00,-61.00,0.00,203.00,-31,-177,-28,161,,
2022-12-05 21:53:22.139,227.00,0.00,-61.00,1.00,203.00,-31,-177,-29,161,,
2022-12-05 21:53:22.189,227.00,-1.00,-61.00,0.00,203.00,-32,-176,-27,162,,
2022-12-05 21:53:22.242,226.00,-1.00,-61.00,0.00,203.00,-32,-176,-26,163,,
2022-12-05 21:53:22.295,226.00,-1.00,-61.00,0.00,203.00,-32,-176,-27,162,,
2022-12-05 21:53:22.343,226.00,0.00,-61.00,0.00,203.00,-32,-177,-27,161,,
2022-12-05 21:53:22.398,227.00,-1.00,-61.00,0.00,203.00,-32,-176,-27,162,,
2022-12-05 21:53:22.446,226.00,-1.00,-60.00,1.00,203.00,-32,-176,-27,162,,
2022-12-05 21:53:22.493,227.00,-1.00,-61.00,0.00,203.00,-32,-176,-26,163,,
2022-12-05 21:53:22.556,226.00,-1.00,-61.00,0.00,203.00,-32,-176,-25,163,,
2022-12-05 21:53:22.603,226.00,-1.00,-61.00,0.00,203.00,-31,-177,-27,161,,
2022-12-05 21:53:22.660,227.00,-1.00,-61.00,0.00,203.00,-31,-177,-29,161,,
2022-12-05 21:53:22.713,226.00,-1.00,-61.00,0.00,203.00,-32,-176,-27,162,,
2022-12-05 21:53:22.760,226.00,-1.00,-61.00,0.00,203.00,-32,-176,-27,162,,
2022-12-05 21:53:22.807,226.00,-1.00,-61.00,0.00,203.00,-31,-176,-28,162,,
2022-12-05 21:53:22.871,226.00,-1.00,-61.00,0.00,203.00,-32,-177,-28,162,,
2022-12-05 21:53:22.918,226.00,-1.00,-60.00,0.00,203.00,-33,-175,-25,163,,
2022-12-05 21:53:22.976,226.00,-1.00,-61.00,0.00,203.00,-32,-176,-25,163,,
2022-12-05 21:53:23.028,226.00,0.00,-61.00,0.00,203.00,-31,-177,-29,160,,
2022-12-05 21:53:23.080,227.00,-1.00,-61.00,0.00,203.00,-32,-175,-28,161,,
2022-12-05 21:53:23.123,226.00,-2.00,-61.00,0.00,203.00,-32,-176,-26,162,,
2022-12-05 21:53:23.171,226.00,-1.00,-61.00,0.00,203.00,-31,-177,-27,162,,
2022-12-05 21:53:23.233,226.00,-1.00,-61.00,0.00,203.00,-32,-176,-27,161,,
2022-12-05 21:53:23.285,226.00,-1.00,-61.00,0.00,203.00,-33,-176,-26,162,,
2022-12-05 21:53:23.328,226.00,-2.00,-61.00,0.00,203.00,-33,-176,-25,163,,
2022-12-05 21:53:23.393,225.00,-1.00,-60.00,0.00,203.00,-31,-177,-28,161,,
2022-12-05 21:53:23.439,225.00,-1.00,-60.00,1.00,203.00,-31,-177,-29,161,,
2022-12-05 21:53:24.163,226.00,-2.00,-61.00,0.00,203.00,-32,-176,-26,162,,
2022-12-05 21:53:24.163,226.00,-2.00,-61.00,0.00,203.00,-32,-176,-27,162,,
