2022-12-05 21:11:45.559,225.00,7.00,-71.00,-20.00,203.00,-112,-123,102,-139
2022-12-05 21:11:45.627,225.00,3.00,-76.00,-21.00,203.00,-126,-121,106,-138
2022-12-05 21:11:45.679,228.00,4.00,-76.00,-21.00,203.00,-129,-120,111,-132
2022-12-05 21:11:45.734,228.00,4.00,-76.00,-21.00,203.00,-134,-115,112,-127
2022-12-05 21:11:45.789,226.00,3.00,-76.00,-21.00,203.00,-151,-112,122,-123
2022-12-05 21:11:45.848,227.00,3.00,-76.00,-21.00,203.00,-141,-117,116,-119
2022-12-05 21:11:45.906,225.00,3.00,-76.00,-21.00,203.00,-134,-121,112,-142
2022-12-05 21:11:45.952,225.00,3.00,-76.00,-21.00,203.00,-153,-108,121,-115
2022-12-05 21:11:46.018,225.00,3.00,-76.00,-21.00,203.00,-169,-111,125,-115
2022-12-05 21:11:46.063,9.00,3.00,-76.00,-21.00,-118.00,-104,-123,97,-133
2022-12-05 21:11:46.126,-64.00,2.00,-76.00,-21.00,-119.00,-136,-117,114,-136
2022-12-05 21:11:46.172,-99.00,2.00,-76.00,-21.00,-119.00,-145,-114,118,-125
2022-12-05 21:11:46.240,-119.00,2.00,-76.00,-21.00,-119.00,-161,-110,124,-115
2022-12-05 21:11:46.298,-127.00,8.00,-74.00,-20.00,-118.00,-89,-120,87,-147
2022-12-05 21:11:46.345,-134.00,2.00,-76.00,-21.00,-114.00,-158,-110,126,-124
2022-12-05 21:11:46.408,-139.00,2.00,-76.00,-21.00,-119.00,-158,-107,129,-115
2022-12-05 21:11:46.455,-137.00,2.00,-76.00,-22.00,-114.00,-135,-118,118,-131
2022-12-05 21:11:46.517,-140.00,2.00,-76.00,-22.00,-119.00,-113,-117,106,-142
2022-12-05 21:11:46.580,-143.00,2.00,-76.00,-22.00,-119.00,-126,-116,112,-137
2022-12-05 21:11:46.641,-137.00,5.00,-75.00,-20.00,-119.00,-133,-119,112,-137
2022-12-05 21:11:46.690,-142.00,2.00,-76.00,-21.00,-119.00,-120,-121,106,-137
2022-12-05 21:11:46.755,-150.00,2.00,-76.00,-22.00,-119.00,-118,-125,105,-143
2022-12-05 21:11:46.813,-149.00,2.00,-76.00,-22.00,-119.00,-112,-126,103,-140
2022-12-05 21:11:46.863,59.00,2.00,-76.00,-22.00,203.00,-127,-129,105,-137
2022-12-05 21:11:46.926,142.00,2.00,-76.00,-22.00,203.00,-139,-139,95,-135
2022-12-05 21:11:46.982,184.00,2.00,-76.00,-22.00,203.00,97,-152,93,-133
2022-12-05 21:11:47.021,206.00,2.00,-76.00,-22.00,203.00,61,-161,80,-134
2022-12-05 21:11:47.084,218.00,2.00,-77.00,-22.00,203.00,106,-168,98,-130
2022-12-05 21:11:47.131,225.00,1.00,-77.00,-23.00,203.00,103,-181,97,-127
2022-12-05 21:11:47.194,222.00,1.00,-78.00,-24.00,203.00,95,168,96,-125
2022-12-05 21:11:47.241,219.00,-2.00,-79.00,-26.00,203.00,80,166,80,-130
2022-12-05 21:11:47.288,218.00,-5.00,-81.00,-27.00,203.00,35,-175,67,-142
2022-12-05 21:11:47.351,220.00,-6.00,-81.00,-27.00,203.00,78,-179,84,-136
2022-12-05 21:11:47.398,223.00,-6.00,-81.00,-27.00,203.00,81,179,85,-134
2022-12-05 21:11:47.445,223.00,-5.00,-77.00,-27.00,203.00,86,-179,88,-133
2022-12-05 21:11:47.508,223.00,-5.00,-79.00,-20.00,203.00,84,-178,86,-133
2022-12-05 21:11:47.555,223.00,-3.00,-72.00,-27.00,203.00,88,-179,89,-132
2022-12-05 21:11:47.614,226.00,-6.00,-81.00,-27.00,203.00,92,-181,91,-130
2022-12-05 21:11:47.666,225.00,-7.00,-81.00,-28.00,203.00,80,-181,85,-132
2022-12-05 21:11:47.714,225.00,-7.00,-81.00,-28.00,203.00,78,-181,84,-134
2022-12-05 21:11:47.776,225.00,-7.00,-81.00,-28.00,203.00,83,-180,86,-134
2022-12-05 21:11:47.823,225.00,-6.00,-81.00,-27.00,203.00,69,176,76,-140
2022-12-05 21:11:47.871,223.00,-5.00,-80.00,-27.00,203.00,70,165,56,-142
2022-12-05 21:11:47.934,220.00,-1.00,-79.00,-24.00,203.00,112,159,147,-126
2022-12-05 21:11:47.981,208.00,-1.00,-77.00,-24.00,203.00,127,-168,129,-150
2022-12-05 21:11:48.044,202.00,-1.00,-78.00,-24.00,203.00,61,-161,70,-163
2022-12-05 21:11:48.091,205.00,-1.00,-79.00,-25.00,203.00,-37,-148,16,-174
2022-12-05 21:11:48.154,210.00,0.00,-80.00,-26.00,203.00,-59,-143,17,175
2022-12-05 21:11:48.210,230.00,0.00,-80.00,-26.00,203.00,-53,-142,12,169
2022-12-05 21:11:48.261,229.00,0.00,-80.00,-26.00,203.00,-57,-139,17,160
2022-12-05 21:11:48.311,232.00,0.00,-79.00,-25.00,203.00,-56,-139,11,157
2022-12-05 21:11:48.365,231.00,0.00,-79.00,-25.00,203.00,-59,-142,21,160
2022-12-05 21:11:48.415,226.00,4.00,-72.00,-24.00,203.00,-52,-143,16,159
2022-12-05 21:11:48.470,231.00,0.00,-72.00,-20.00,203.00,-41,-147,0,152
2022-12-05 21:11:48.517,226.00,0.00,-78.00,-25.00,203.00,-50,-147,-6,151
2022-12-05 21:11:48.564,229.00,0.00,-77.00,-25.00,203.00,-37,-147,-7,150
2022-12-05 21:11:48.615,225.00,0.00,-77.00,-25.00,203.00,-34,-150,-6,150
2022-12-05 21:11:48.675,226.00,0.00,-78.00,-25.00,203.00,-36,-147,-8,149
2022-12-05 21:11:48.721,224.00,0.00,-77.00,-25.00,203.00,-38,-146,-4,150
2022-12-05 21:11:48.768,227.00,0.00,-77.00,-26.00,203.00,-37,-145,-4,150
2022-12-05 21:11:48.832,229.00,0.00,-77.00,-26.00,203.00,-38,-145,-5,149
2022-12-05 21:11:48.879,226.00,1.00,-77.00,-26.00,203.00,-36,-145,-8,147
2022-12-05 21:11:48.948,228.00,5.00,-77.00,-23.00,203.00,-36,-146,-5,149
2022-12-05 21:11:48.988,228.00,0.00,-77.00,-25.00,203.00,-39,-144,-4,150
